experiment,validator,data,rep_idx,time,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,cls_F1_diff,cls_F1_diff_hout,eps_identif_risk,priv_loss_eps,mia_recall,mia_precision
sp_ad,concat,hd,4,34.97504472732544,0.2846820600863028,0.4391214227475978,0.020228810308499816,1.4301577566143309,-0.04159999999999997,-0.13203012985046159,-0.1274720817292418,0.3760330578512397,0.1900826446280992,0.35,0.6470779220779221
sp_ad,concat,hd,9,37.61518383026123,0.16511125893949902,0.12801638475106553,0.019385699725811088,1.2455063465671543,-0.0640235294117647,-0.12707925949675244,-0.06533228084587545,0.4132231404958678,0.2231404958677686,0.375,0.5427064765300059
sp_ad,concat,hp,2,187.19272828102112,0.03089132331224316,0.5932331680199129,0.006364195145864726,0.48994189966890944,0.028911051070142024,-0.07748432513474537,-0.022180897462311916,0.5085972850678733,0.30045248868778274,0.3275362318840579,0.49431382918964395
sp_ad,concat,hp,6,222.6592116355896,0.029031749229744136,0.21612450551611997,0.006165257911383766,0.45786869609203795,0.025372827929646125,-0.07497512750234046,0.006402010761651686,0.5149321266968325,0.30859728506787326,0.3101449275362319,0.486720901460784
sp_ad,concat,hp,3,228.47315192222595,0.02540854936216896,0.7830610909003066,0.005600030334815163,0.4632196170290527,0.024206601479328738,-0.08292361529208611,-0.018139045026234327,0.48868778280542985,0.2941176470588235,0.35942028985507246,0.5625025979583105
sp_ad,concat,hp,7,238.35349202156067,0.03587160687344627,0.5106446361453213,0.004977662045370404,0.6248281435319805,0.00080790421699517,-0.07145518361180213,0.014450412897716133,0.4986425339366516,0.3076923076923077,0.30724637681159417,0.4650937950937951
sp_ad,concat,hp,4,238.83486533164978,0.035576596814906554,0.812869220444147,0.007465034480388412,0.5223020605410116,0.09666507734689567,-0.08429271202821573,-0.00489744562003655,0.5185520361990951,0.31855203619909506,0.3565217391304348,0.5276604973973394
sp_ad,concat,hp,8,242.8034806251526,0.032168897473405594,0.2836530398823082,0.00601785896202916,0.4825735339179448,-0.007821219184855455,-0.06721959429516673,-0.0006414386157358454,0.5212669683257919,0.31855203619909506,0.37971014492753624,0.522827061451305
sp_ad,concat,hp,9,251.15739107131958,0.04564229991623187,0.334273556098331,0.007905916180303143,0.5451961927817238,-0.004126197876197835,-0.0870501099216365,-0.010940359063329505,0.5149321266968325,0.3140271493212669,0.30144927536231886,0.4810564363755853
sp_ad,concat,hp,1,263.2141706943512,0.021053555576761373,0.6410233971044911,0.008074334087272065,0.46279214138146146,0.021338089519907677,-0.0801133132814249,0.0007570437051685197,0.5067873303167421,0.2932126696832579,0.3507246376811594,0.5329665724929369
sp_ad,concat,hp,0,311.04902625083923,0.01966991383896884,0.45266714991777224,0.006395948845263725,0.441872141556808,0.017448670857761805,-0.07783979383279546,-0.01232219362729614,0.5294117647058824,0.32217194570135743,0.3826086956521739,0.5045792442851267
sp_ad,concat,hp,5,326.77039337158203,0.031166790779873006,0.4890551114799245,0.008423748348928766,0.47024575718151285,0.03007110734383467,-0.07625257779086399,-0.01212837559225513,0.5321266968325792,0.33031674208144796,0.3536231884057971,0.4820163745902062
sp_ad,concat,kd,4,24.789586544036865,0.07484777801821577,0.2106505576600254,0.04036889720074475,5.327688926263894,0.0,-0.00512820512820511,0.0,0.2222222222222222,0.12698412698412698,0.125,0.48
sp_ad,concat,kd,8,27.820788145065308,0.05091776714040595,0.2572907398235116,0.03560278462207985,5.372951671071827,0.0,-0.002564102564102555,0.0,0.2222222222222222,0.14285714285714285,0.05,0.2
sp_ad,concat,kd,1,37.388683557510376,0.09044189604999638,0.14258475090243558,0.0520653647192836,5.384961455906978,0.0,-0.010291060291060278,0.0,0.3333333333333333,0.15079365079365079,0.45,0.6472222222222223
sp_ad,concat,kd,2,44.58322262763977,0.04846002287481138,0.19174795522774535,0.052475728337073646,5.572978659834984,0.0,-0.019199493015282537,0.0,0.3492063492063492,0.2222222222222222,0.225,0.36666666666666664
sp_ad,concat,kd,0,47.05335021018982,0.03648530933350335,0.1974513431070591,0.032747310926602706,5.477753286767137,0.0,-0.010544871794871735,0.0,0.2222222222222222,0.0873015873015873,0.325,0.5261904761904762
sp_ad,concat,kd,7,50.139726400375366,0.042386789564817146,0.16158306931634486,0.037154880300668304,5.5297944448843115,0.0,-0.00798076923076918,0.0,0.2777777777777778,0.11111111111111113,0.4,0.41142857142857137
sp_ad,concat,kd,5,50.591378688812256,0.07870593625015734,0.09192508110002304,0.05121951846511044,5.25861568670877,0.0,-0.00512820512820511,0.0,0.30952380952380953,0.1507936507936508,0.475,0.5633333333333334
sp_ad,concat,kd,9,45.15972828865051,0.12819344624292114,0.16137043732194414,0.021772801063991612,5.269847794667797,0.0,-0.00512820512820511,0.0,0.3492063492063492,0.18253968253968253,0.425,0.5904761904761905
sp_ad,concat,kd,6,83.90370535850525,0.038760630449024544,0.18045261746641159,0.014968156292428482,5.2809083264714065,0.0,-0.013143624393624348,0.0,0.35714285714285715,0.1904761904761905,0.45,0.5961904761904762
sp_ad,concat,kd,3,98.1455819606781,0.10812669404867448,0.16267431331613988,0.044539281854400474,5.3973657283165615,0.0,-0.0053820166320165674,0.0,0.3412698412698413,0.18253968253968256,0.475,0.5503968253968254
sp_ad,concat,st,3,243.73622632026672,0.2288230724839277,0.17135911981009544,0.0035386355315472832,1.0515081809907008,-0.18950060082385234,-0.07456338310039169,0.0,0.2902979373567609,0.1560988031576267,0.16585365853658535,0.5595083775022814
sp_ad,concat,st,8,277.8386867046356,0.06653046760425971,0.10535674867881005,0.004030472887055554,1.0496939530079423,-0.24337877701232702,-0.0728991289511459,-6.718973395601624e-05,0.3129615482556659,0.1662846956964604,0.17317073170731706,0.4892843595882523
sp_ad,concat,st,2,308.95161151885986,0.08946289368445665,0.034639942616380225,0.0027195381789459462,1.0569809898205806,-0.09317064802228447,-0.06497296724990775,0.000134168841786797,0.27170868347338933,0.14107461166284693,0.15609756097560973,0.48943044776568145
sp_ad,concat,st,5,340.52711486816406,0.08241219861789462,0.09236531848481255,0.005734378326661577,1.1455971423307403,-0.2659504063945962,-0.07160401670520034,6.711948854676297e-05,0.24548001018589255,0.1288515406162465,0.12601626016260165,0.47064713091434324
sp_ad,concat,st,1,387.93559646606445,0.12906006393172087,0.31321322281993347,0.004833184163524484,1.0812387264140415,-0.3018863967792309,-0.06801957533011152,6.711948854676297e-05,0.25210084033613445,0.13801884390119684,0.12926829268292683,0.5124986507556429
sp_ad,concat,st,0,407.3684732913971,0.06025549769971515,0.04952673477336246,0.060195152744415024,1.0668144292979476,-0.2281162586203609,-0.06935930591558867,0.003829662891996391,0.27934810287751466,0.1454036159918513,0.16747967479674797,0.44553677673657593
sp_ad,concat,st,7,414.9209735393524,0.09161472921032536,0.17908819740705953,0.0039860988462755995,1.0720170872427879,-0.18606649506184192,-0.07434718847463793,0.004713563604272428,0.3213649096002037,0.18079959256429842,0.1902439024390244,0.5173985605038236
sp_ad,concat,st,6,435.94213008880615,0.05185113898004835,0.4569835634419947,0.06259070593924983,1.0657432962531272,-0.21003503316139593,-0.07301040875142656,0.000134168841786797,0.2564298446651388,0.13521772345301758,0.15609756097560976,0.5341476407914764
sp_ad,concat,st,4,453.630410194397,0.05246274878896384,0.08542986721137982,0.060444674524660916,1.0777440602792556,-0.3087383629312536,-0.0744470259720046,-6.704935324003403e-05,0.2915711739241151,0.1515151515151515,0.1821138211382114,0.5146680216802169
sp_ad,concat,st,9,503.4501094818115,0.2570662669822349,0.2515509057941749,0.004665762627602949,1.2128372293647809,-0.13198845782575142,-0.07461319477113951,0.0,0.24726254138018844,0.12605042016806722,0.14390243902439023,0.485000081295856
sp_ad,rf,al,3,301.2323889732361,0.035024327561836724,0.6381837217971391,0.014842293207991906,0.5228154334565244,-0.05862575412566817,-0.12154905868780544,-0.11184936286164954,0.566608493310064,0.3589296102385108,0.3666666666666667,0.4999087507389007
sp_ad,rf,al,9,325.6863126754761,0.03210682368083889,0.7775153457899467,0.012234929925519562,0.5286130223357596,-0.038508853747194816,-0.11110115532577408,-0.08884750902411914,0.568935427574171,0.36300174520069806,0.37962962962962965,0.5293443118117358
sp_ad,rf,al,1,341.87179231643677,0.040041519928843215,0.6100632024232938,0.013762879152796397,0.6266536174712646,-0.05415969859697267,-0.09327274905485244,-0.074898658389571,0.5852239674229203,0.38045375218150085,0.36296296296296293,0.5263680491567934
sp_ad,rf,al,8,362.7832932472229,0.03554030776864615,0.3988287645473564,0.01289456334680198,0.5139031731465418,-0.046663435825155086,-0.1067001279487669,-0.07473686699335055,0.58347876672484,0.3827806864456079,0.3796296296296296,0.5405274795343289
sp_ad,rf,al,4,398.34165477752686,0.04238808558781191,0.7152507587212648,0.012275024392265329,0.6115725733824591,-0.032924831282968414,-0.09339881143466494,-0.06267708407419603,0.5840605002908668,0.3868528214077952,0.3759259259259259,0.514623246675825
sp_ad,rf,al,7,399.0131914615631,0.0417490808975352,0.795059944298164,0.009438221373816625,0.6689762045979092,-0.051920309009979904,-0.08095905394700173,-0.05265602931615679,0.5782431646305992,0.3804537521815009,0.3611111111111111,0.4903854379377731
sp_ad,rf,al,5,415.5334277153015,0.047022611863406026,0.9188739674451925,0.013139318314910388,0.581839183895856,-0.055746996045567765,-0.1254038895418642,-0.08552100407620647,0.5636998254799301,0.36300174520069806,0.3537037037037037,0.5017450342545438
sp_ad,rf,al,0,416.89784717559814,0.03344062223998839,0.6169619494130765,0.016735604676894243,0.5327861913085243,-0.039926050466911,-0.12469831262084557,-0.08684166459503692,0.5759162303664922,0.3734729493891798,0.36111111111111105,0.5224635569458176
sp_ad,rf,al,2,448.3203659057617,0.05288971321728993,0.4649487988211735,0.010701330401715422,0.6553085478844501,-0.04320587465269965,-0.06253485661140273,-0.039669563438729905,0.5660267597440373,0.36707388016288545,0.3481481481481482,0.5391568655574679
sp_ad,rf,al,6,466.7324573993683,0.03102313429229192,0.8972049228352809,0.011792946488705075,0.49661400930582617,-0.04204883960031691,-0.09046771979987123,-0.06434173726013462,0.5619546247818499,0.3635834787667248,0.32222222222222224,0.5097982789550125
sp_ad,rf,bc,0,279.2085301876068,0.048459036186944006,0.5305505000417212,0.05826697839474404,0.6777088071067607,-0.03224351051384433,-0.08444934879417748,-0.0394883208864297,0.4265299782541162,0.26063995029512277,0.20495049504950497,0.5020976114780445
sp_ad,rf,bc,9,342.6969430446625,0.15893905975478015,0.0374389211880541,0.0745108027787435,0.73587896739251,-0.01834053821366033,-0.10336501036784274,-0.050653359423450145,0.37402920161540854,0.22615719167443307,0.18514851485148515,0.5393357137030227
sp_ad,rf,bc,1,366.58084988594055,0.10488195578543744,0.07354407807200795,0.06565821538484892,0.6788985078068711,-0.05035158463703748,-0.10204068327947108,-0.09033284576732165,0.45666356011183595,0.28859894377135753,0.25643564356435644,0.5296548700951327
sp_ad,rf,bc,4,372.6171541213989,0.0636882767813157,0.10990477145117722,0.06349219583386398,0.6776515511081138,-0.04942473373004064,-0.1098224418752001,-0.0759521591970708,0.4175209692451072,0.25287356321839083,0.18217821782178217,0.46228423937260893
sp_ad,rf,bc,3,373.9306273460388,0.0758487898931739,0.11840670702334487,0.08178936892542969,0.8151856748444507,-0.03790664396886301,-0.1292435598274953,-0.10969539686043638,0.31469400434917677,0.17800559179869527,0.1801980198019802,0.5386356550477022
sp_ad,rf,bc,5,393.6914005279541,0.13219708037349587,0.036731660256618524,0.058529643904700404,0.6685549336908189,-0.025456399220737946,-0.09640670507032442,-0.05343602854123611,0.4675365020192606,0.29574401988195087,0.23564356435643563,0.5032916359003315
sp_ad,rf,bc,2,434.9892816543579,0.08766762891635761,0.09336171223627429,0.06380224208398458,0.7033128183716467,-0.03297759610310047,-0.11467191178332675,-0.09075780760903424,0.4678471575023299,0.296986641814228,0.24356435643564356,0.49643746221306556
sp_ad,rf,bc,8,442.4849970340729,0.11266674612111016,0.060650760917502815,0.06416825373892324,0.6621825962414454,-0.03001598002971395,-0.106034041155563,-0.0895573145474096,0.4603914259086673,0.2945013979496738,0.2603960396039604,0.5215544291271232
sp_ad,rf,bc,7,482.8825204372406,0.0798311359812039,0.09829631938929098,0.046738486732658596,0.519818295642727,-0.022519016075840947,-0.11173124887859853,-0.061381222964768695,0.47188567878223053,0.2938800869835353,0.25742574257425743,0.5259068076173339
sp_ad,rf,bc,6,487.76707696914673,0.0985807960622745,0.040847118797991626,0.05039326087722047,0.6181834673072916,-0.03287356782108519,-0.10562457656982277,-0.05844532578021322,0.45200372786579684,0.27896862379621,0.2603960396039604,0.5099119326468555
sp_ad,rf,cc,7,88.94338703155518,0.12179776223609706,0.18826261848307393,0.07907090639200191,2.005181942355889,-0.07477718360071306,-0.06764549050993357,-0.11518914408650721,0.20224719101123595,0.08614232209737827,0.023529411764705882,0.3
sp_ad,rf,cc,8,91.25625944137573,0.08494793641075689,0.2854755816292449,0.0812604289303411,1.5237017627750649,-0.03868937637876402,-0.1689273223915696,-0.17599338269912218,0.2696629213483146,0.13857677902621723,0.12352941176470589,0.45892857142857135
sp_ad,rf,cc,3,109.23485922813416,0.2436519627222508,0.19417336569751523,0.11129990567241778,1.6435523474511946,-0.052114571318723546,-0.10538595301000589,-0.15901545542919843,0.2340823970037453,0.11610486891385767,0.1764705882352941,0.496565934065934
sp_ad,rf,cc,9,124.83737254142761,0.15122749896240043,0.3518898344642219,0.1603414799998572,1.6716954562567123,0.006160218097934433,-0.11688657214007755,-0.21414274467054256,0.2940074906367041,0.16853932584269662,0.058823529411764705,0.4095238095238095
sp_ad,rf,cc,0,136.21786952018738,0.27945028364919994,0.7562280904699591,0.1317459237351022,1.5562214811754438,-0.020088427527873987,-0.22388666029489687,-0.2795811315306852,0.31273408239700373,0.17602996254681647,0.041176470588235294,0.38
sp_ad,rf,cc,2,139.65019178390503,0.1652791147554631,0.34568382119110763,0.11091734774592758,1.837403223332103,-0.06705658558418981,-0.14637343296031669,-0.16726315620423715,0.27902621722846443,0.1367041198501873,0.023529411764705882,0.32
sp_ad,rf,cc,4,145.40213179588318,0.16420904507046558,0.2978728674840052,0.049419448486096196,1.5769042308930055,-0.04452870009079968,-0.19827300830096323,-0.17834833887105792,0.3595505617977528,0.20599250936329588,0.11176470588235295,0.5837301587301587
sp_ad,rf,cc,5,149.01766681671143,0.1240969119978139,0.24330415322755386,0.06802898693313696,1.3274081405436566,0.020617070357554668,-0.018279410205889468,-0.06643150663320285,0.2958801498127341,0.15168539325842698,0.029411764705882353,0.5333333333333333
sp_ad,rf,cc,6,151.12609362602234,0.1852634846115625,0.348039053477743,0.11473370879072345,1.9703865236078983,0.007593233371780084,-0.17665436182400554,-0.2156394160951556,0.2546816479400749,0.13857677902621723,0.1,0.656969696969697
sp_ad,rf,cc,1,205.8715364933014,0.1584033098162457,0.16236473794831008,0.0693924668132421,1.4798946261954158,-0.02584670231729047,0.00669631189938133,-0.08856470784569764,0.250936329588015,0.12734082397003746,0.0058823529411764705,0.06666666666666667
sp_ad,rf,hd,7,21.301695108413696,0.2515818112044146,0.2740243268629734,0.038717052583734576,1.4916718097003556,0.019670588235294106,-0.1317200333794391,-0.043916691916236955,0.5247933884297521,0.3347107438016529,0.2,0.5809523809523809
sp_ad,rf,hd,5,21.985374689102173,0.21066917520397524,0.35662928540139377,0.03485153789849479,0.9956913037940124,-0.04665882352941175,-0.1263987857811079,-0.021354734571417483,0.4462809917355372,0.2644628099173554,0.2625,0.49383116883116884
sp_ad,rf,hd,2,23.67816185951233,0.2529335538675902,0.30054766160004287,0.08803398141216032,1.6078539925156061,-0.05096470588235291,-0.17589960145732536,-0.1069938522311796,0.39669421487603307,0.2231404958677686,0.2125,0.5044871794871795
sp_ad,rf,hd,8,24.718514680862427,0.339030255246512,0.1591412243823173,0.06698565794662233,2.402845291167681,-0.02409411764705882,-0.10709729440969529,-0.053905100848048115,0.4297520661157025,0.24793388429752067,0.1375,0.40166666666666667
sp_ad,rf,hd,6,24.895068407058716,0.24158047937321434,0.8905808707054245,0.154950335630814,1.6373832357648348,-0.10061176470588229,-0.3274598911241472,-0.2999025550808911,0.18181818181818182,0.09504132231404959,0.0375,0.3333333333333333
sp_ad,rf,hd,3,28.912110805511475,0.26718289342375723,0.16697353096359674,0.06879334878744259,2.167977651261262,0.015623529411764703,-0.1077411546458196,-0.024845097642340386,0.4049586776859504,0.24793388429752064,0.1625,0.47904761904761906
sp_ad,rf,hd,0,30.326878786087036,0.38631585166129906,0.2937537406657972,0.03480335784802358,3.5230395948083237,-0.059364705882352986,-0.10350734314058682,-0.006194684313330867,0.36363636363636365,0.18595041322314051,0.2625,0.4958730158730158
sp_ad,rf,hd,1,35.3033549785614,0.22645975958392095,0.27400870569186414,0.08160279391264347,1.4132334841043046,0.03183529411764707,-0.1072797727380663,-0.006132870624626724,0.512396694214876,0.3264462809917355,0.3,0.5883838383838385
sp_ad,rf,hd,4,36.6919424533844,0.2460901288619532,0.32516181250912274,0.07090119699786537,1.8611188179323974,-0.0813647058823529,-0.13003318287023863,-0.11070606231566094,0.5082644628099173,0.3347107438016529,0.225,0.5092857142857142
sp_ad,rf,hd,9,41.23746705055237,0.3244964439528083,0.18211762306591725,0.0717717930412032,2.9622673134675757,0.006329411764705806,-0.1233786433249843,-0.008596623684304472,0.5330578512396694,0.3347107438016529,0.3125,0.5148051948051948
sp_ad,rf,hp,2,189.87189030647278,0.027982265654460166,0.539967560841574,0.016238720157264273,0.5186182679637295,0.01227543500270778,-0.0740658503087573,0.0006261929924797904,0.5185520361990951,0.3131221719457014,0.3507246376811594,0.5042849130094528
sp_ad,rf,hp,6,233.0586154460907,0.050522821228166856,0.5469058604420105,0.018662113964425554,0.729744542563763,0.006396276282640001,-0.07449379701606046,-0.007986893111432108,0.5203619909502263,0.31945701357466066,0.3710144927536232,0.5325396825396825
sp_ad,rf,hp,3,233.4067988395691,0.04029897407149165,0.8526545233990103,0.015951694208248043,0.6751369477560581,-0.02720768288950104,-0.07720157508430281,-0.01690951812211848,0.47873303167420816,0.2877828054298643,0.34782608695652173,0.504474358974359
sp_ad,rf,hp,4,238.1017529964447,0.046005742740238165,0.5896049941374725,0.015681508414570437,0.6821541719034506,-0.01105313037131217,-0.09651871622962895,-0.015952489195413214,0.5013574660633484,0.2995475113122172,0.37971014492753624,0.5211294352823588
