dataset,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,cls_F1_diff,cls_F1_diff_hout,eps_identif_risk,priv_loss_eps,median_DCR,mia_recall,mia_precision
dgms,0.05084442592367355,0.10077802989321645,0.11243151683271974,0.5699737846122624,0.01775175043029542,0.014924478036133101,0.022903101227962422,0.28520499108734404,0.1762159409218233,0.7642223733227155,0.17560975609756097,0.5090886584582297
dgms,0.15219226919630827,0.08508685162868916,0.04767760487149821,0.40645735242447584,0.000631644759645722,0.009080984254832405,0.016800006534493442,0.27221797810033105,0.16042780748663102,1.1043006880328958,0.15284552845528457,0.45381698084433797
dgms,0.20475901320697912,0.174755445446398,0.0970962993879028,0.597904401021073,0.03427163533583644,0.004609342777784228,0.00581824440313429,0.20117137764196588,0.11026228673287497,1.1858750951783776,0.11300813008130081,0.5012345761584959
dgms,0.32783561176157733,0.22810749563029203,0.06786574907719228,1.1496914126744775,0.07230882942074757,0.023190973460271394,0.026635141537167756,0.14514896867838045,0.0705373058314235,2.0294047869024237,0.053658536585365846,0.44226932736919056
dgms,0.32167666592659544,0.20942115633895292,0.1318867611482941,0.9760175199214054,0.05924245789235083,0.02012164377889604,0.008680370237028529,0.11968423733129616,0.06009676597911892,1.9889317337918673,0.06585365853658537,0.502426255914628
dgms,0.061319671002032027,0.3132040988976952,0.04805344460332351,1.201214528990779,0.030600636689146588,0.012188455306246501,0.016928510964208096,0.1800356506238859,0.09651133180544944,1.7741814229623347,0.09593495934959348,0.4924553363769489
dgms,0.2878298273739316,0.13097729629343943,0.10585622420651691,1.0534479472550882,0.027225461772828807,0.006407478412297066,0.01046172089480095,0.24904507257448433,0.1431117901706137,1.48696792198064,0.12682926829268293,0.49698192239858907
dgms,0.21249022025690548,0.23611978373107456,0.09381523704189325,0.7196622372116966,0.04969046061307225,0.02401445465310649,0.037188068204079855,0.22307104660045837,0.12655971479500894,2.1616485863516255,0.11788617886178862,0.5001794781602589
dgms,0.21189337502937905,0.4332600880359098,0.06341787163367822,0.6896041541611789,0.09248882559015836,0.014211057316903544,0.014690342096970177,0.2001527883880825,0.11306340718105425,1.253626931597342,0.13170731707317074,0.4937445257542209
dgms,0.13481050497528327,0.033756590317569585,0.09127744490573088,0.7536101338897923,0.019006672583050777,0.013091903855282652,0.015252799177971496,0.2192513368983957,0.1270690094219506,1.3762761906994623,0.14552845528455283,0.5043669603944766
dpgan,0.17864923998093818,0.9580964826028132,0.4761816438989099,1.2760235176887054,0.2884888590193486,0.4738325492664739,0.45188806500945056,0.002546473134708429,0.0015278838808250575,24.037130506405045,0.0032520325203252037,0.6
dpgan,0.13798761411732186,0.9957252019700407,0.4594769050632537,1.3298853360196299,0.33592813031947943,0.44132830452708294,0.41255345743354843,0.0035650623885918,0.0022918258212375857,23.753464780970845,0.004065040650406504,0.5
dpgan,0.1979389054551786,0.7665482270448816,0.4490149312933896,1.2228129842690298,0.23312596604015556,0.47299097414994995,0.4520728293739982,0.0035650623885918,0.0017825311942959,25.395530775575097,0.0024390243902439024,0.4666666666666666
dpgan,0.07974066027584614,0.8643906828829474,0.48160581003370345,1.2029950295307548,0.27226478092824224,0.47335702898879684,0.451330313892377,0.0028011204481792717,0.0017825311942959003,19.285805281094895,0.0016260162601626018,0.4
dpgan,0.2429640580576275,0.4909573251258112,0.44201808981978696,1.449587693837651,0.5328989469684196,0.45330184260615447,0.4261231113952716,0.002291825821237586,0.0007639419404125289,17.64657469786004,0.0008130081300813009,0.2
dpgan,0.34840640226532393,0.08462687013301809,0.49322601870047805,1.2015141474503104,0.2818369677780135,0.4740374024735948,0.4521677660583838,0.002291825821237586,0.0015278838808250575,24.787978655508603,0.0016260162601626018,0.4
dpgan,0.13414676438464906,0.204371042501024,0.46633830917340174,1.2599670968559054,0.27406478092824227,0.47396743630313154,0.4521677660583838,0.002037178507766743,0.0012732365673542142,23.538406184072944,0.0024390243902439024,0.4
dpgan,0.27882250575147416,0.3050541178892243,0.4815062717801885,1.276180656719877,0.31523868994093823,0.4330204408828916,0.4100256753290433,0.0015278838808250573,0.0010185892538833717,31.322691404905832,0.0024390243902439024,0.6
dpgan,0.30879869002455934,0.9652288242611898,0.5018499296905112,1.3951689169947206,0.3046275714224347,0.4612495038335579,0.4387584319159854,0.002037178507766743,0.0012732365673542142,25.03759729037731,0.004065040650406504,0.7
dpgan,0.19125525878677213,0.19169936006290153,0.4588868921374139,1.3616276302233632,0.26593152420279953,0.47243483269470055,0.4507315055575071,0.0028011204481792717,0.0012732365673542145,23.520369980310825,0.0032520325203252037,0.4
