model,data,partitions,rep_idx,time,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,mia_recall,mia_precision
synthpop,dm,4,6,4.266892433166504,0.2724505677951601,0.621801780089747,0.022857301687353046,5.01507246805655,-0.3411364545818327,-0.42587297029276683,-0.272322584660472,0.04,-0.044444444444444446,0.5714285714285714,0.5559989030577265
synthpop,dm,4,7,3.8588380813598633,0.29069886007010626,0.7614588359879729,0.020134851065908586,4.936769609023099,-0.2590369481125784,-0.3168605499224525,-0.3042288330217806,0.044444444444444446,-0.04888888888888889,0.34285714285714286,0.49860139860139857
synthpop,dm,4,8,4.1873650550842285,0.2741614579992684,0.9875152522629753,0.02338448290072172,4.93332292163569,-0.6248832866479925,-0.4379986223680672,-0.47004980615480363,0.05333333333333334,-0.013333333333333329,0.5285714285714286,0.628968253968254
synthpop,dm,4,9,4.306760311126709,0.2548621888780833,0.7423992982562059,0.017078777290500266,4.947662764814559,0.004201680672268893,-0.1390253095673138,-0.10730754996416222,0.044444444444444446,-0.044444444444444446,0.3285714285714285,0.39216959511077154
synthpop,dm,5,0,4.142170667648315,0.29683061721263176,0.8056835059857909,0.021178739380062532,5.021684544069357,-0.39442443644124314,-0.3397207368304287,-0.3688055311804519,0.044444444444444446,-0.035555555555555556,0.4,0.4885164835164836
synthpop,dm,5,1,3.9984359741210938,0.18660859986023556,0.6241736434639434,0.026857316833019666,4.91210591070882,-0.5703614779245031,-0.5070111935408815,-0.4064480380114688,0.044444444444444446,-0.044444444444444446,0.42857142857142855,0.5011111111111111
synthpop,dm,5,2,4.115150690078735,0.2550078807802978,0.9088355525430208,0.01850472995460263,4.9854035786563715,-0.5279778578097905,-0.425424942461351,-0.4405184874729018,0.044444444444444446,-0.026666666666666665,0.5,0.6165584415584415
synthpop,dm,5,3,4.0761799812316895,0.19393736737055578,0.5468179712149691,0.0306753466781776,4.534978054785194,0.0007002801120448154,-0.0843034559181412,-0.056329515884704584,0.04,-0.07555555555555554,0.48571428571428565,0.4721390374331551
synthpop,dm,5,4,4.201883554458618,0.30743617545432544,0.8640887473650584,0.020891737727877682,5.124599636672658,-0.5319461117780445,-0.5050581055693203,-0.45167669733801297,0.035555555555555556,-0.026666666666666665,0.4,0.5246825396825396
synthpop,dm,5,5,4.172391891479492,0.25806239901734357,0.5505856146109477,0.017496619923950237,5.220011238258318,-0.6913432039482459,-0.3578631643539217,-0.4525430020424414,0.04,-0.044444444444444446,0.4428571428571429,0.5076923076923077
synthpop,dm,5,6,4.415846586227417,0.2769851866265274,0.8607482762015264,0.019375650464354046,5.0305484148003865,-0.23699479791916778,-0.4110530749758977,-0.311082394016679,0.04,-0.0711111111111111,0.4714285714285714,0.5257142857142856
synthpop,dm,5,7,4.634572982788086,0.26793817791787644,0.6181666906521938,0.02164971289215007,5.08391755052414,-0.3562758436708017,-0.33979352617950304,-0.3169424761167717,0.035555555555555556,-0.026666666666666665,0.4428571428571429,0.6077777777777778
synthpop,dm,5,8,4.25684380531311,0.26833505124981455,0.5436939858842652,0.030038806634366054,5.214828945563512,-0.4884953981592637,-0.4189155335939583,-0.40859219070078495,0.03111111111111111,-0.06222222222222223,0.3571428571428571,0.46994560994560997
synthpop,dm,5,9,3.9582784175872803,0.1738136185010013,0.6822531671111808,0.027182882296585664,5.147995393557701,-0.3920568227290916,-0.30117893736260615,-0.3216061106038686,0.04,-0.03111111111111111,0.5142857142857143,0.5233771929824561
synthpop,dm,6,0,3.7623589038848877,0.2812741388577068,0.5841390197813706,0.03102196955949205,5.050100906650108,-0.30218754168333994,-0.3867709110878197,-0.30265051835148943,0.04,-0.044444444444444446,0.5142857142857143,0.5099145299145299
synthpop,dm,6,1,3.8449583053588867,0.28696259282956216,0.8785768900594563,0.030293833290636216,5.231475848737579,-0.34130318794184344,-0.42560174886424446,-0.3640227616949385,0.035555555555555556,-0.04888888888888889,0.48571428571428565,0.5105627705627704
synthpop,dm,6,2,4.061518430709839,0.27874195428438947,0.5804096720805624,0.02898710492045315,5.0443503392120785,0.004201680672268893,-0.11693531151341471,-0.08895701753973917,0.035555555555555556,-0.04,0.45714285714285713,0.49540293040293043
synthpop,dm,6,3,4.038776636123657,0.16305962087203524,0.49088268827893783,0.028513815032720956,4.991411232804004,-0.3825863678804855,-0.362417347431807,-0.3957529699759278,0.04,-0.06666666666666668,0.5857142857142856,0.5321256038647343
synthpop,dm,6,4,3.973114013671875,0.13831201024903045,0.27298227899350164,0.017767197501490743,5.085050257053945,-0.57953181272509,-0.38917119685660795,-0.3932020737133982,0.008888888888888889,-0.057777777777777775,0.5142857142857142,0.6108766233766233
synthpop,dm,6,5,3.917922258377075,0.2997029825951715,0.6556789090725242,0.018837247007415403,5.193622916351544,-0.4711551287181539,-0.4278857826010891,-0.4162112648151367,0.03111111111111111,-0.04,0.45714285714285713,0.5307178932178933
synthpop,dm,6,6,4.305140495300293,0.2730010522145119,0.88322076993919,0.02646155618121623,4.890144194096356,-0.5987728424703214,-0.45249027977628886,-0.4042574690062699,0.022222222222222223,-0.057777777777777775,0.3857142857142857,0.4489044289044289
synthpop,dm,6,7,3.256086826324463,0.26335058781427945,0.5755502418083192,0.021123629324950138,5.124432467534396,-0.13665466186474595,-0.3107799407936682,-0.2207311924000798,0.035555555555555556,-0.035555555555555556,0.3571428571428571,0.479004329004329
synthpop,dm,6,8,3.821733236312866,0.2905951720633827,0.5709685240133037,0.021364089244928695,5.296559937494723,-0.4377417633720154,-0.37364187117664593,-0.4564384215143925,0.04,-0.05333333333333334,0.3571428571428571,0.5242424242424242
synthpop,dm,6,9,3.777050018310547,0.31608505406375353,0.6460157921154603,0.019918268698843986,5.1205900640191055,0.004201680672268893,-0.16855226691180755,-0.09836278576784907,0.035555555555555556,-0.03111111111111111,0.5142857142857142,0.570952380952381
synthpop,dm,7,0,3.8594601154327393,0.24339999540617102,0.5427396725572812,0.018190726951243737,5.244331836712927,-0.5163398692810458,-0.4015621430063519,-0.47299753855881416,0.03111111111111111,-0.044444444444444446,0.34285714285714286,0.6044877344877345
synthpop,dm,7,1,3.7066142559051514,0.26502547965510725,0.6784451979070146,0.02896040934315861,5.162473747032612,0.004201680672268893,-0.15033513400862927,-0.10324967786554184,0.017777777777777778,-0.04444444444444444,0.4428571428571429,0.4874028749028748
synthpop,dm,7,2,3.854384660720825,0.28210320468486366,0.9011850034469605,0.020595063354950923,5.1263752436621415,-0.45328131252501014,-0.3602587693149252,-0.40241090681195324,0.02666666666666667,-0.031111111111111107,0.3285714285714285,0.4263203463203463
synthpop,dm,7,3,3.7987914085388184,0.2814267252313345,0.7511612139756171,0.03251359701615523,5.279561829193385,-0.3520408163265307,-0.4143720324194979,-0.32589290832589446,0.035555555555555556,-0.026666666666666665,0.3857142857142857,0.4468531468531468
synthpop,dm,7,4,3.9558701515197754,0.294247206132543,0.9012476708378279,0.02893245348419285,5.288428335309491,-0.5327464319060958,-0.4068681343279571,-0.41808635565201563,0.04,-0.02222222222222222,0.42857142857142855,0.45983044733044737
synthpop,dm,7,5,3.7429563999176025,0.2622836309836981,0.8325889263322628,0.03200922663840609,5.098558531735816,-0.5942710417500334,-0.3780651448448364,-0.4465300095724528,0.06666666666666667,-0.00888888888888889,0.4571428571428572,0.6405372405372406
synthpop,dm,7,6,3.6542208194732666,0.3020223923740553,0.3248038078033803,0.023324580466125216,5.253182896972602,-0.49683206615979725,-0.35315285167836924,-0.38522551487121803,0.03111111111111111,-0.035555555555555556,0.48571428571428577,0.5241025641025641
synthpop,dm,7,7,3.516273021697998,0.2542288159478072,0.42394789305885616,0.020438056814120878,5.214634231292857,-0.36728024543150595,-0.4323919963301097,-0.35718288461894593,0.035555555555555556,-0.044444444444444446,0.41428571428571426,0.4424325674325675
synthpop,dm,7,8,3.820974826812744,0.2775066495101528,0.8974372946638279,0.02728103034469987,5.128739751086112,0.003501400560224077,-0.15643037517087138,-0.06667462672501631,0.02666666666666667,-0.05333333333333333,0.4714285714285714,0.5103108003108004
synthpop,dm,7,9,3.6820220947265625,0.2717787379792348,0.6961115708244043,0.019160313493341023,5.042799465454344,-0.43103908229958654,-0.3919194377652139,-0.4323928029372217,0.044444444444444446,-0.04888888888888889,0.4428571428571429,0.5031550802139038
synthpop,dm,8,0,4.175189018249512,0.3097569351705525,0.7192116400284243,0.019010916831707247,5.293566650121456,-0.17630385487528344,-0.3359510894977912,-0.24990384509416474,0.04888888888888889,-0.02222222222222222,0.4714285714285714,0.5256818181818181
synthpop,dm,8,1,3.863760232925415,0.27905864044839607,0.615714771435408,0.01811172629091782,5.124692958035015,-0.4113311991463252,-0.37464451445394237,-0.3551705738343445,0.04,-0.035555555555555556,0.3571428571428571,0.4766666666666667
synthpop,dm,8,2,3.680495500564575,0.25185136640766803,0.7670648282883336,0.016256035427946534,5.262798767339432,-0.4267707082833134,-0.4328026980368621,-0.4257746569172285,0.035555555555555556,-0.03111111111111111,0.4714285714285714,0.5053463203463203
synthpop,dm,8,3,3.5940003395080566,0.24083456894796515,0.6725063046174726,0.027939523286035318,5.338004595042164,-0.47112178204615174,-0.446386704918178,-0.3699365965950375,0.035555555555555556,-0.03111111111111111,0.4142857142857143,0.5333333333333333
synthpop,dm,8,4,3.751392364501953,0.2958847194661274,0.26343967280711156,0.029764833686869472,5.028375330936319,0.004201680672268893,-0.13999714636007174,-0.07638007177284334,0.04888888888888889,-0.013333333333333329,0.5,0.4966214177978884
synthpop,dm,8,5,3.877265453338623,0.2390637078435388,0.7397322482000545,0.018963545563654326,5.304570731115447,-0.21845404828598103,-0.287582447693721,-0.22847608239318648,0.03111111111111111,-0.04888888888888889,0.41428571428571426,0.5024975024975025
synthpop,dm,8,6,4.464509010314941,0.3264653467842584,0.7468755095859049,0.019117264387201318,5.267792434755482,-0.41503267973856206,-0.371718813976911,-0.35068672756441527,0.035555555555555556,-0.026666666666666665,0.42857142857142855,0.5098484848484849
synthpop,dm,8,7,4.307348012924194,0.2683314151331351,0.8749232639657315,0.01770071692910715,5.148865488295082,-0.17406962785114044,-0.2708797669455727,-0.22862464724810888,0.057777777777777775,-0.004444444444444445,0.5,0.5703185703185703
synthpop,dm,8,8,3.88686466217041,0.2928172641255874,0.6778138627723523,0.021167129432193448,5.165746632015403,-0.11021075096705357,-0.2792923328619036,-0.21790155335042105,0.02666666666666667,-0.03555555555555555,0.3142857142857142,0.5006959706959707
synthpop,dm,8,9,3.910179615020752,0.27400696456493184,0.7580573028970444,0.030044539136440337,5.200106673147472,-0.18844204348406035,-0.3251317696891319,-0.1823632902926191,0.035555555555555556,-0.02222222222222222,0.3857142857142857,0.6255555555555555
synthpop,dm,9,0,3.9317433834075928,0.25794225511725277,0.42938167281872136,0.03001702142504192,5.292909705991623,-0.36924769907963195,-0.4273683445370918,-0.3339033855934721,0.013333333333333334,-0.05333333333333333,0.5,0.5629370629370629
synthpop,dm,9,1,4.410135507583618,0.11883035341061904,0.3708988873633509,0.02942828064113267,5.10389501219548,-0.21275176737361612,-0.3155682586411091,-0.3038148514758495,0.03111111111111111,-0.035555555555555556,0.4714285714285714,0.573939393939394
synthpop,dm,9,2,3.7059922218322754,0.2734981336138165,0.8424799924773543,0.021097847602845596,5.275969813944312,-0.4441776710684274,-0.43537428988667837,-0.4317642118552471,0.04,-0.026666666666666665,0.5,0.5115159694107063
synthpop,dm,9,3,4.029923677444458,0.2670187308727739,0.8516180884053397,0.030535147372759915,5.18326182247603,-0.5103374683206616,-0.4066990043067116,-0.42470507679516445,0.04,-0.04888888888888889,0.4,0.4647319347319347
synthpop,dm,9,4,3.7108190059661865,0.3019286229220469,0.9505291194731932,0.03279225857861773,5.221897143772446,-0.44344404428438033,-0.4317524703751612,-0.39528371178727106,0.013333333333333334,-0.057777777777777775,0.41428571428571426,0.45860139860139854
synthpop,dm,9,5,4.084098815917969,0.27073093261479525,0.9353919161721533,0.01842460200939176,5.355340396922487,-0.4311391223155929,-0.4161207866244899,-0.4209333528372349,0.03111111111111111,-0.044444444444444446,0.38571428571428573,0.5304584304584304
synthpop,dm,9,6,4.049854755401611,0.24485717223947615,0.8574086981725239,0.03151255944135447,5.166599560029863,-0.3146258503401361,-0.3856049641982605,-0.41259745962943833,0.04888888888888889,-0.026666666666666665,0.45714285714285713,0.5193939393939393
synthpop,dm,9,7,4.058351516723633,0.264280565634156,0.5883238109032142,0.03211143006304508,5.243728417109965,0.003501400560224077,-0.08323856103143207,-0.04536682992382522,0.035555555555555556,-0.026666666666666665,0.37142857142857144,0.4981684981684982
synthpop,dm,9,8,4.181320428848267,0.24390133905079836,0.6171077090076745,0.01809075597403854,5.26932802308741,-0.3469054288382021,-0.40665221628100434,-0.39781407149078707,0.035555555555555556,-0.04,0.3857142857142857,0.5243939393939394
synthpop,dm,10,0,4.819620132446289,0.28599536675848847,0.9635097123425095,0.030203623624835103,5.277678790390252,-0.5533213285314126,-0.4452491294679822,-0.39893948224492437,0.04888888888888889,-0.03111111111111111,0.3857142857142857,0.61
synthpop,dm,10,1,4.307508945465088,0.2580388270654921,0.8095208750116111,0.01868072930994861,5.39087439226944,-0.20194744564492462,-0.26582766527393215,-0.2255575165062839,0.03111111111111111,-0.035555555555555556,0.48571428571428577,0.5478838808250572
synthpop,dm,9,9,4.611605167388916,0.29477200859747105,0.5549746568711429,0.019474115774825478,5.1398301090482965,-0.22815792983860217,-0.3268052698389319,-0.29716652091745166,0.03111111111111111,-0.04888888888888889,0.5142857142857142,0.6387645687645688
synthpop,dm,10,2,3.819251298904419,0.28813432908178127,0.45307075557017423,0.018169562759511364,5.31320816178928,-0.4402427637721755,-0.37516171923873387,-0.36338246079253544,0.022222222222222223,-0.017777777777777778,0.5142857142857142,0.5582251082251082
synthpop,dm,10,3,4.327878475189209,0.1828923640966857,0.5282670840101878,0.020098218240332737,5.3336458344359,-0.171702014138989,-0.4282227280929223,-0.35160403177911115,0.035555555555555556,-0.03111111111111111,0.41428571428571426,0.49194694194694205
synthpop,dm,10,4,4.251315355300903,0.3002186736103952,0.7628217066404759,0.027531513119809448,5.194424794426312,-0.25193410697612384,-0.2441212586025991,-0.31397723917190024,0.03111111111111111,-0.07111111111111112,0.38571428571428573,0.47727272727272724
synthpop,dm,10,5,5.695167541503906,0.24634924950126402,0.3996468161812727,0.021073660212809552,5.2090551595391466,-0.4071628651460584,-0.3428885357969361,-0.38348232671915294,0.04,-0.03111111111111111,0.42857142857142855,0.48864664747017683
synthpop,dm,10,6,5.129522085189819,0.2678686403281306,0.7033126283167865,0.030924847349558575,4.987799353039389,-0.3724156329198346,-0.38532874293893066,-0.3428364555579746,0.022222222222222223,-0.017777777777777778,0.3571428571428571,0.4568376068376068
synthpop,dm,10,7,5.154110670089722,0.17318119158922768,0.5923183993312588,0.017810979993418855,5.130979395685632,-0.41243163932239557,-0.3788117897233224,-0.4043474013895715,0.02666666666666667,-0.031111111111111107,0.4,0.4496428571428571
synthpop,dm,10,8,3.7015583515167236,0.29884605040900486,0.5904911082224474,0.01741662099974464,5.30178527507602,-0.5106375883686808,-0.4101667189843578,-0.43344266627958006,0.022222222222222223,-0.03555555555555555,0.41428571428571426,0.5203607503607504
synthpop,dm,10,9,4.079224109649658,0.3191660727865117,0.7563099121402947,0.02831469506531295,5.310679126643053,-0.14819261037748432,-0.2410248135370449,-0.17039821785712908,0.022222222222222223,-0.022222222222222223,0.38571428571428573,0.45807692307692316
synthpop,dm,1,10,8.497857093811035,0.03162996906171075,0.4146547666601225,0.03368654370873459,3.245370970871892,0.0014005602240896309,-0.10027552631423906,-0.046005589367386704,0.16444444444444445,0.0,0.5714285714285714,0.5410902503293807
synthpop,dm,1,12,8.871517181396484,0.010242264682345997,0.723620421040701,0.024420483947952685,2.9327906260184817,-0.008403361344537785,-0.07836762404885309,-0.08125781288956012,0.1688888888888889,-0.01777777777777778,0.5428571428571429,0.5034090909090909
synthpop,dm,1,15,8.959153652191162,0.029668502176235886,0.1594425843739633,0.029606267138743574,3.001548147661896,0.004201680672268893,-0.07729656079153432,-0.07287763418060804,0.18666666666666668,0.0,0.42857142857142855,0.45988835725677835
synthpop,dm,1,11,9.713968276977539,0.04962955969566542,0.28159586072258097,0.020453860073688622,2.8957462229477398,0.0028011204481792618,-0.13277348266826633,-0.05485821647656769,0.12444444444444444,-0.022222222222222227,0.5714285714285714,0.49986928104575157
synthpop,dm,1,13,9.787057876586914,0.06924744932379423,0.09718190371803151,0.022308272987600953,3.079448396994024,0.0014672535680939625,-0.10160077688527336,-0.08992177605449397,0.14222222222222222,-0.022222222222222227,0.5714285714285714,0.5291666666666667
synthpop,dm,1,14,8.825941324234009,0.04743664851500157,0.03715458848757715,0.025267412127896616,2.967275125579981,0.0007002801120448154,-0.07997907672350879,-0.06489138732797985,0.18222222222222223,-0.004444444444444445,0.5428571428571429,0.5142857142857143
synthpop,dm,1,17,8.169808149337769,0.039314495560213956,0.24702349472771012,0.026011438664870077,3.0341826497421627,0.0021008403361344463,-0.08221711162768999,-0.02399645576799736,0.15555555555555556,-0.004444444444444445,0.5285714285714287,0.5627997002997003
synthpop,dm,1,16,7.430243968963623,0.03491868463188849,0.7250295816871046,0.022483719209421132,2.9119304139757856,-0.0020341469921302258,-0.06599722236028566,-0.01552827392001771,0.14666666666666667,-0.013333333333333336,0.47142857142857136,0.5406060606060605
synthpop,dm,1,18,8.301206827163696,0.039126195662977384,0.493994083322792,0.021719981935162246,2.973793676336718,-0.0021008403361344463,-0.0410204767182579,-0.050451632987809636,0.1511111111111111,-0.03555555555555556,0.5,0.5552380952380952
synthpop,dm,1,19,8.337522029876709,0.04799921167568975,0.2618857782861153,0.021658451455106913,3.0621416592795505,0.004201680672268893,-0.07124552912055118,0.011880941180625715,0.16,-0.026666666666666672,0.6,0.5186747506019952
synthpop,dm,2,10,4.559587717056274,0.14748177028869822,0.2871292536397289,0.016507804893309427,4.285614788132315,0.004201680672268893,-0.12247246249424223,-0.09635268193800905,0.10222222222222223,-0.03555555555555555,0.5285714285714286,0.5673326673326674
synthpop,dm,2,11,4.574715614318848,0.17941824983356025,0.6975413970658155,0.020985005609801825,4.321122003188446,-0.0007002801120448154,-0.06144862698068526,-0.09884013302234473,0.07555555555555556,-0.022222222222222227,0.3857142857142858,0.4671794871794871
synthpop,dm,2,13,4.442067384719849,0.18025565060648133,0.6011213534606021,0.030546076217249425,4.005824986473772,0.0028011204481792618,-0.07512077091970776,-0.03103075384220949,0.1111111111111111,-0.04000000000000001,0.41428571428571426,0.45333824070666173
synthpop,dm,2,12,4.762116193771362,0.13692823961794023,0.41607606342449455,0.022112893271700403,4.155148337929041,0.003501400560224077,-0.09140180035055506,-0.03426256562066593,0.07555555555555556,-0.07111111111111111,0.5,0.48280542986425334
synthpop,dm,2,15,4.836519956588745,0.26854143404182135,0.8391499562509253,0.019896455579119916,4.345250949047615,0.0028011204481792618,-0.11274939064351555,-0.10979933080385335,0.07111111111111111,-0.057777777777777775,0.48571428571428565,0.5113273001508296
