model,data,partitions,rep_idx,time,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,cls_F1_diff,cls_F1_diff_hout,eps_identif_risk,priv_loss_eps,mia_recall,mia_precision
ctgan,bc,1,1,1649.8046429157257,0.10369344837538978,0.8320290913495623,0.021844449974981285,1.0356490989027696,0.11788145075137224,0.19196835527738396,0.19094914429947685,0.2534948741845294,0.1136999068033551,0.13465346534653466,0.5458428799421797
ctgan,bc,1,4,1785.2842988967896,0.01850956408553744,0.12430946169251478,0.025448909726518153,1.0993570382512892,0.04590983264824233,0.06342760096085978,0.0708885896068111,0.37402920161540854,0.21124572848710782,0.28613861386138617,0.5054167147195633
ctgan,bc,2,3,2019.1483817100525,0.12555327851119436,0.29325288359037854,0.03744064178959758,0.9010349737820417,0.10288931963456482,0.16218234703910572,0.15169687799941997,0.36750543647095374,0.2168375271823548,0.24356435643564356,0.48982195425375685
ctgan,bc,3,2,2278.4202547073364,0.07086890299486104,0.21128850063156618,0.1231341676616283,1.8216909401349437,0.05398159749047249,0.08766994086901134,0.08490141751949387,0.15967691829760794,0.0689655172413793,0.16435643564356434,0.5459932822333669
ctgan,bc,3,4,2327.8094551563263,0.08755014684127771,0.9751895004150848,0.12801836549074047,1.7847741886721775,0.06769090370939868,0.11372397501831683,0.1042381220371548,0.1748990369680025,0.08418763591177385,0.15742574257425743,0.49518515326762225
ctgan,bc,1,3,2406.5690217018127,0.062064876141760435,0.8139476996383391,0.014004084548100544,1.0884363016921164,0.042267055421415956,0.08786819050570313,0.0779487051265346,0.40540540540540543,0.23454488971730353,0.25544554455445545,0.5028918302988086
ctgan,bc,3,3,2413.2829241752625,0.09868689897058905,0.9692925618817297,0.14951838817227697,2.2030828004518432,0.028027197010448535,0.02459287903460436,0.03445336551479636,0.09692451071761417,0.038210624417520975,0.06336633663366337,0.4276969918402143
ctgan,bc,3,0,2487.486664056778,0.05997094909641795,0.9792170121493858,0.13446302811811267,1.9616865416359879,0.06585635172539173,0.07960100170328849,0.08950932748997473,0.12954333643988816,0.05653929791860826,0.12376237623762376,0.5236349962019509
ctgan,bc,2,2,2575.7171013355255,0.1149569071712572,0.9470855517677964,0.04966308931950608,1.308650277295626,0.04396379608487877,0.06105397670566623,0.06663172612031174,0.27958993476234856,0.14538676607642126,0.2287128712871287,0.5045755604494285
ctgan,bc,1,2,2755.4311516284943,0.1262921323965222,0.050191126129379184,0.020864238545403847,0.987251532534766,0.01843309074492916,0.046705260769938,0.06289968567437129,0.2932587760173967,0.15284249767008387,0.201980198019802,0.5286016707855788
ctgan,bc,2,0,2894.8646428585052,0.11828813618342318,0.8801492003686879,0.084959146636305,0.9818585640178382,0.04713782663240096,0.04908337279853109,0.04398473663481256,0.3364398881640261,0.20161540851196022,0.2356435643564357,0.5614520440857631
ctgan,bc,2,4,2916.2232501506805,0.08850697489297249,0.28843068471304467,0.06741262490201039,1.2360078845624412,0.049566627308762934,0.03251931442406478,0.05052467228435911,0.30723827275551413,0.16495806150978565,0.21683168316831686,0.5098676364483519
ctgan,bc,2,1,3009.9273982048035,0.02327673524677546,0.8162622735841109,0.034057130563034,1.090888621376222,0.018251531548583166,0.013805291265678449,0.01890729485624676,0.37092264678471576,0.2022367194780988,0.26831683168316833,0.5146646430726649
ctgan,bc,3,1,3022.0041584968567,0.068712128461461,0.7784993796180589,0.14801668815292485,2.086212241972935,0.04103542953580752,0.05470513092138518,0.06137403641278258,0.12954333643988816,0.05871388630009319,0.10396039603960397,0.4308075307357083
ctgan,cc,2,1,454.0586094856262,0.14596731764709295,0.16863938115345461,0.049147609150600825,2.4945714319773935,0.026528258362168322,0.16918161470998938,0.22888284447538815,0.24906367041198502,0.13670411985018727,0.011764705882352941,0.4
ctgan,cc,2,3,544.0903024673462,0.0694202694447821,0.4048824734119503,0.09412563232694382,2.468641050181427,0.016724336793540906,0.08114746652248123,0.08161959275690053,0.25280898876404495,0.12734082397003746,0.029411764705882353,0.4333333333333333
ctgan,cc,1,1,688.5496726036072,0.09882530604498423,0.32424845774896643,0.05656382716044489,2.5302350241820912,0.05392156862745101,0.13222385568524592,0.16429485997621399,0.26779026217228463,0.13295880149812733,0.023529411764705882,0.3833333333333333
ctgan,cc,1,0,770.9486269950867,0.09504904173119712,0.18598495723718148,0.1015726098642777,2.232633997158847,0.0026363486571099326,0.04042681847223201,0.07277910987204428,0.26779026217228463,0.1254681647940075,0.058823529411764705,0.5333333333333333
ctgan,cc,3,4,791.9772529602051,0.14182901857331234,0.32253142277287167,0.07561674618952345,3.592073099971551,0.07151095732410606,0.19465813188959347,0.17506006413136738,0.22284644194756553,0.11235955056179774,0.0,0.0
ctgan,cc,3,1,850.3171145915985,0.09074281811133714,0.49975247415964413,0.13769555490963364,3.202869549987607,0.002941176470588225,0.12179954655594327,0.13118297637157883,0.1947565543071161,0.09550561797752809,0.0058823529411764705,0.1
ctgan,cc,1,3,866.4375505447388,0.07742012735801239,0.2543656409706685,0.05776149709542894,2.460628066162648,0.0708133348215948,0.07751574920766088,0.08205008143926085,0.2846441947565543,0.13483146067415727,0.052941176470588235,0.6
ctgan,cc,3,2,870.5902628898621,0.07911296940365198,0.3761412557981927,0.06129620189282189,2.674748299224979,0.24798154555940022,0.1873264143144757,0.17645189517801416,0.25280898876404495,0.12172284644194759,0.01764705882352941,0.26666666666666666
ctgan,cc,1,2,880.6249780654907,0.10941578361811448,0.20031159451822123,0.019374315597986018,2.431715382480918,0.08625803262481457,0.06142460460124008,0.014370845746630473,0.22284644194756553,0.09176029962546817,0.0058823529411764705,0.1
ctgan,cc,3,0,903.5258319377899,0.07593421968212745,0.23062625662744038,0.030261170453444015,2.716043974614761,0.05594002306805079,0.17169810859802842,0.15074933047500533,0.250936329588015,0.11235955056179775,0.0,0.0
ctgan,cc,3,3,963.9628672599792,0.11026867415733894,0.4018089649655019,0.033306311298978916,3.9797057018782853,0.25100922722030006,0.18784973944618516,0.17665443322532495,0.27340823970037453,0.14794007490636704,0.02941176470588235,0.8
ctgan,cc,1,4,994.1500878334045,0.1690105513402431,0.3417149795065315,0.05472670673929782,2.535890064011952,0.0023068050749711633,0.08934779247676958,0.09542709042618203,0.2153558052434457,0.08426966292134833,0.06470588235294118,0.6933333333333332
ctgan,cc,2,0,1033.7926707267761,0.11743668815599878,0.10789494257807242,0.11536579355061764,2.1115174752752446,0.05367874704061193,0.06962890906523195,0.06672904411511849,0.31273408239700373,0.1797752808988764,0.047058823529411764,0.32
ctgan,cc,2,2,1039.8825075626373,0.1742729759763988,0.3419855765614788,0.12538252373533887,2.767887752352635,0.037197231833910105,0.1692183430620217,0.11905732069864039,0.301498127340824,0.16104868913857678,0.047058823529411764,0.42857142857142855
ctgan,cc,2,4,1090.9981043338776,0.15985027897849943,0.2664347388092891,0.15810777532700032,2.5467061217322224,0.007785467128027634,0.21008468612966882,0.27436488864101133,0.2565543071161049,0.12172284644194759,0.011764705882352941,0.13333333333333333
ctgan,hd,1,0,111.87467551231384,0.03473562238640884,0.13093865428333495,0.038078746145203624,0.8074432455039727,0.041105882352941214,0.025990653830030463,0.03455671106675581,0.45041322314049587,0.24380165289256198,0.35,0.5366666666666667
ctgan,hd,1,4,126.5799012184143,0.08287934828314675,0.2736007618167745,0.09228209766873094,0.7862277890270012,0.034352941176470586,0.01037977211966809,0.08058866604715537,0.5247933884297521,0.31404958677685957,0.3,0.45008547008547006
ctgan,hd,1,2,153.49307441711426,0.07992234242804433,0.17065711252781532,0.021230975730742285,0.7683535954288138,0.015552941176470658,0.024174845899769537,0.05467483516010488,0.5413223140495868,0.3347107438016529,0.3625,0.46784725078842726
ctgan,hd,1,1,176.10984683036804,0.0739361075587694,0.17545402119010883,0.025460282684765866,0.7024435569526369,0.006376470588235317,0.03954104373778339,0.07314847770855135,0.5165289256198347,0.3181818181818181,0.4,0.5116550116550116
ctgan,hd,1,3,187.79767298698425,0.06885492022086163,0.15522876779798989,0.07720804004024374,0.6758598488535005,0.035686274509803884,0.022998215021636875,0.06970288103521338,0.5619834710743802,0.35123966942148765,0.4625,0.5700000000000001
ctgan,hd,3,0,205.69147062301636,0.16246107494247775,0.38193995715804485,0.1419454570142535,1.0594248324440858,0.05985882352941174,0.09179620600728602,0.13929180416596545,0.39669421487603307,0.2520661157024794,0.2125,0.5678571428571428
ctgan,hd,2,2,243.15314602851868,0.13483365883608264,0.34147253115788445,0.053742712502443876,1.3729814413981791,0.035176470588235254,0.026862603428960935,0.04401961395309889,0.5826446280991735,0.37603305785123964,0.35,0.42570707070707065
ctgan,hd,3,3,250.9725432395935,0.1937930968182156,0.2276622971131804,0.06478226969482899,1.2514530609713104,0.015764705882352903,0.07033672172610189,0.08277158837681228,0.4214876033057851,0.23553719008264462,0.2125,0.4121212121212121
ctgan,hd,2,0,281.77171325683594,0.14897567011935858,0.2663537008504101,0.0765585416644805,1.2356736130915857,0.004682352941176471,0.039949300956113515,0.016748544500123502,0.5247933884297521,0.3347107438016529,0.2125,0.4736796536796537
ctgan,hd,3,2,290.4087643623352,0.08841333339628465,0.33035542560592296,0.075422507369149,0.8961466768453841,0.02472941176470589,0.040568407823342895,0.0480495815398837,0.45454545454545453,0.3099173553719008,0.2125,0.3462121212121212
ctgan,hd,2,3,296.48245096206665,0.10296170502624026,0.15979808758383499,0.0404409755670189,1.172693568709735,0.0024235294117647133,0.03331803806171074,0.029149654439841105,0.5578512396694215,0.37190082644628103,0.325,0.630952380952381
ctgan,hd,2,4,296.7189300060272,0.056815358457460406,0.16463165771832278,0.06212744375351959,0.7618058569879559,0.004682352941176471,0.014415710647399521,0.04824651616024131,0.49173553719008267,0.2975206611570248,0.3625,0.5176190476190475
ctgan,hd,2,1,307.79056572914124,0.05380189864819213,0.12711629143988165,0.0365656491299583,0.9882381272969968,0.010870588235294076,0.029975555990885,0.030851807119977315,0.41735537190082644,0.24380165289256198,0.4,0.5458791208791209
ctgan,hd,3,1,341.71796798706055,0.13923494824678498,0.2678293965409831,0.058028526371930775,1.1786978245097492,0.0028705882352940693,0.03705647508678225,0.044445375887438215,0.43388429752066116,0.24380165289256198,0.225,0.34935897435897434
ctgan,hd,3,4,350.3921239376068,0.06915035247599614,0.3811117528994373,0.06791492002465761,0.8513388283595932,0.008305882352941052,0.02640271289442217,0.07832846112650974,0.4132231404958678,0.21900826446280994,0.325,0.6811904761904761
ctgan,hp,1,2,901.0075008869171,0.023710840644370082,0.2948437312943873,0.015037753152555105,0.7420688488458315,0.013671976171976241,0.033885404825873905,0.028807037857793635,0.4968325791855204,0.29954751131221724,0.3449275362318841,0.5427914902185066
ctgan,hp,1,3,1169.7761511802673,0.04077784678256562,0.49107063675518464,0.011587828357143103,0.7493694796822867,0.05372106849379571,0.011284839402342789,0.020916590751183725,0.5031674208144796,0.3067873303167421,0.272463768115942,0.5314439636331848
ctgan,hp,1,0,1261.4970397949219,0.026947869750319927,0.32442526454270515,0.015594380413272445,0.7474480034766956,0.049270973134609486,0.027841296167295207,0.034245035484612746,0.4597285067873303,0.2615384615384615,0.29565217391304344,0.4708408474667687
ctgan,hp,1,1,1299.1546421051025,0.0298073158656116,0.6980876829593061,0.011377822404460588,0.7056796911940053,0.01301770619952447,0.008169139457337576,0.017881727884789478,0.49411764705882355,0.30226244343891406,0.2985507246376812,0.4664996991888472
ctgan,hp,2,0,1308.3420150279999,0.04019429707264836,0.7241743779042791,0.014692198234324112,0.6494601795733741,0.01998245861882242,0.02222414478713869,0.03800828147134899,0.5158371040723982,0.3194570135746607,0.30144927536231886,0.5776714513556619
ctgan,hp,1,4,1328.1702716350555,0.036229708222562426,0.352377905190106,0.013372173393508774,0.6762370301998303,0.04345641732005362,0.00713005580880588,0.018047951221431158,0.49502262443438916,0.30045248868778285,0.33043478260869563,0.4988826695256588
ctgan,hp,3,4,1340.133995771408,0.029200029516818063,0.3201270675565282,0.01905009590479328,0.662238816128279,0.009560641378823176,0.04589942964354089,0.05382524893876513,0.47239819004524886,0.28054298642533937,0.24347826086956523,0.5781814245592136
ctgan,hp,2,1,1368.6511385440826,0.04292647731017462,0.6279359735915694,0.015668546407107544,1.0671795122826493,0.014220732970733008,0.017839944200741628,0.023561525259333915,0.5285067873303168,0.3429864253393665,0.2985507246376812,0.4939081520544935
ctgan,hp,2,3,1369.8090703487396,0.041507382571275515,0.4433746833356757,0.01995998599604015,0.6375607600482642,0.0014642344187798528,0.008494883889978724,0.030158292903092784,0.49140271493212667,0.30588235294117644,0.30434782608695654,0.5636891393193915
ctgan,hp,3,1,1398.1726913452148,0.04134922784501327,0.7694458021385118,0.010109055049834061,0.7376355446354192,0.010825033552306351,0.013236193778081731,0.012945304171336575,0.46968325791855203,0.27873303167420815,0.21159420289855074,0.49467592592592596
ctgan,hp,3,2,1599.377608537674,0.04684201136866023,0.47560083866733216,0.020337206033066296,0.7860791297018251,0.019753184525911904,0.02712786326542896,0.031188806990519083,0.4687782805429864,0.29049773755656105,0.29275362318840575,0.5319585079020253
ctgan,hp,2,2,1602.4016020298004,0.03562669764396758,0.33591840619596863,0.011268597027287308,0.6453971190095424,0.02808740081467348,0.01925815909933659,0.04147793544380296,0.5049773755656108,0.3031674208144796,0.30434782608695654,0.5049173481880063
ctgan,hp,3,0,1678.3705220222473,0.04134310392167771,0.4473770609062596,0.020839231073080573,0.9870476936010406,0.014184237479692108,0.04492886132506553,0.04532841412843161,0.47692307692307695,0.2904977375565611,0.24057971014492754,0.5663348416289592
ctgan,hp,2,4,1701.953766822815,0.04499601474362185,0.390491932899764,0.01669103631746999,0.8845510372594516,0.008216488898307062,0.02714098462521025,0.016669433260856237,0.5076923076923077,0.3085972850678733,0.30724637681159417,0.5327823388798999
ctgan,hp,3,3,1703.6837944984436,0.03266660625388026,0.8046794022912445,0.03469676049839435,1.0308317843847774,0.02463960702597079,0.02054202458298718,0.012282177191489121,0.5113122171945701,0.31402714932126696,0.24637681159420294,0.509440041450911
ctgan,kd,1,0,81.07174015045166,0.07280419964830484,0.1294352688420822,0.0430299262039304,3.360709910716967,0.0,0.04359676908457405,0.009356725146198841,0.4523809523809524,0.2619047619047619,0.35,0.5857142857142857
ctgan,kd,2,4,194.26952123641968,0.13626960293454993,0.18862900748914888,0.05374075475953674,4.0352662078077035,0.0,0.04891494748070532,0.019323671497584544,0.1984126984126984,0.05555555555555555,0.15,0.5333333333333333
ctgan,kd,1,3,228.33361625671387,0.04110165054706545,0.20618842178559763,0.0483259440955364,3.101474743619283,0.0,0.021878922111480348,0.0,0.49206349206349204,0.2857142857142857,0.5,0.6361904761904761
ctgan,kd,1,4,238.684898853302,0.0692720204667777,0.14994701439735864,0.058237880970558195,3.180303051588902,0.0,0.012016232441569047,0.0,0.40476190476190477,0.2142857142857143,0.45,0.6154761904761904
ctgan,kd,2,3,248.52349019050598,0.14617265448316982,0.11390605749661847,0.1046282945098425,4.292820835256389,0.0,0.04859293312908561,0.03864734299516909,0.3492063492063492,0.23015873015873015,0.325,0.6033333333333333
ctgan,kd,3,0,252.93110346794128,0.06529439205207956,0.22416127632442412,0.0830546968585511,4.673709659502243,0.0,0.07048913233683507,0.06007509386733417,0.35714285714285715,0.18253968253968256,0.225,0.4166666666666667
ctgan,kd,2,2,256.6075494289398,0.21606772409253927,0.1763887262722589,0.15303690194483102,4.975455964555803,0.0,0.20125849650329458,0.12198067632850246,0.30158730158730157,0.19047619047619047,0.3,0.5999999999999999
ctgan,kd,1,2,263.414915561676,0.1522125536318263,0.23145934037011473,0.11174040453020954,4.643184578788653,0.0,0.04953115161268143,0.028070175438596523,0.3412698412698413,0.16666666666666669,0.45,0.5249999999999999
ctgan,kd,2,0,265.68973755836487,0.08944052713207713,0.08565622451623812,0.06034370272838629,3.9308428086560454,0.0,0.07312999409067275,0.050649350649350666,0.3333333333333333,0.16666666666666666,0.225,0.4133333333333333
ctgan,kd,3,4,278.6191940307617,0.10186666250391561,0.24635577067081882,0.06528503102501448,3.6463320713814977,0.0,0.03962599399205671,0.009356725146198841,0.42063492063492064,0.22222222222222224,0.45,0.5333333333333334
ctgan,kd,3,1,278.8189811706543,0.08364770643683392,0.22334740858466326,0.11043496312564091,4.188763319179569,0.0,0.08736140620115315,0.06007509386733417,0.36507936507936506,0.1984126984126984,0.4,0.6657142857142857
ctgan,kd,2,1,283.16197180747986,0.2390003734596009,0.16631315019842213,0.043070746716186825,4.36366872775071,0.0,0.08816653438921254,0.07034706331045007,0.30158730158730157,0.12698412698412698,0.3,0.5666666666666667
ctgan,kd,1,1,285.6980233192444,0.21723420179722394,0.13940706623023366,0.07798804117507968,3.497254451327908,0.0,0.06403597986755424,0.06666666666666665,0.4523809523809524,0.2380952380952381,0.55,0.5857142857142857
ctgan,kd,3,2,307.6830360889435,0.0842577895953993,0.19108318979567893,0.12629489714753397,4.40163958833455,0.0,0.03370967710012998,0.030037546933667086,0.2777777777777778,0.09523809523809526,0.275,0.5333333333333333
ctgan,kd,3,3,314.39149808883667,0.11044042224411743,0.29680141044465136,0.09778179716808288,4.683250820247635,0.0,0.04815499728850184,0.0,0.35714285714285715,0.1904761904761905,0.3,0.51
ctgan,st,1,3,1292.230126619339,0.0476165191656285,0.018747998756182205,0.024169837786606165,0.2152885010302762,0.0016375340805253602,0.006672769760771621,0.001841802015033825,0.4120193531958238,0.23478482302011713,0.3089430894308943,0.5028047177624775
ctgan,st,1,2,1790.146723985672,0.04556642044573024,0.014971291997408702,0.011692964039364862,0.18906134165198912,0.06570785714388194,0.01805932623879737,0.010535533120369436,0.405143875732111,0.23478482302011713,0.32357723577235775,0.5001220184215166
ctgan,st,1,0,2126.3917548656464,0.026427901391384193,0.027321728598138445,0.02179550576110023,0.267765533672678,0.0004752778425961557,0.009983328849188691,0.006487911864152249,0.42016806722689076,0.24013241660300486,0.3317073170731707,0.48147119473522393
ctgan,st,2,0,2237.5124402046204,0.22263958373131804,0.05151790016389812,0.06889041030680955,0.7601675714772663,0.0916569818279408,0.047685598999596304,0.030471955199506656,0.2261268143621085,0.13190730837789663,0.13739837398373983,0.5424730112684497
ctgan,st,2,4,2337.2526082992554,0.02011754158460534,0.05414642806347411,0.09228393160804868,0.44645616344739253,0.018933603996503234,0.007230178731935613,0.0016678516606770388,0.3356251591545709,0.1983702571937866,0.16910569105691056,0.49924625120160027
ctgan,st,3,0,2339.6482594013214,0.15140061541797967,0.19283301276032266,0.20897700169557412,1.1535111145550356,0.00393334738901463,0.047679097258425965,0.05926510024255359,0.19276801629742807,0.10415075120957475,0.11707317073170734,0.519373532645844
ctgan,st,1,4,2349.558794260025,0.04358026310126921,0.04266769042232394,0.01637630671571473,0.2722734216796769,0.017076704444835777,0.00504950338408193,0.011603877502399287,0.4155844155844156,0.23758594346829642,0.3121951219512195,0.4946819401581111
ctgan,st,1,1,2437.276850938797,0.023551732254128637,0.014214642924430277,0.017035293173541296,0.2716901085845736,0.038971021622787094,0.012574289856024753,0.005641116724908871,0.4025974025974026,0.23274764451235042,0.2983739837398375,0.5065260768955524
ctgan,st,2,1,2450.636364221573,0.12592582237340416,0.08947668410775367,0.07075985960966326,1.021732951888649,0.021244739835909354,0.008745803340120303,0.008440335838710289,0.24649859943977592,0.14387573211102622,0.14146341463414633,0.49648024573807925
ctgan,st,3,1,2456.67938375473,0.06486333002062725,0.130664926194438,0.08166299145657481,0.9617208373100972,0.10524978614023717,0.010891588613682779,0.007189442335416463,0.235039470333588,0.14285714285714285,0.14390243902439026,0.5153092945190403
ctgan,st,3,4,2554.2180383205414,0.10904057619563176,0.20181603303608125,0.15361293731322337,0.571127627958458,0.008221750477529599,0.04920037462394712,0.04380283759947462,0.24038706391647569,0.1319073083778966,0.12845528455284555,0.5115598593564694
ctgan,st,3,3,2592.717549800873,0.026112282893429706,0.08098913765605269,0.08086912183429054,0.35016871945032324,0.22847393895300372,0.019230755961671078,0.014081535979530505,0.2579577285459638,0.15584415584415584,0.12439024390243902,0.5146731956568023
ctgan,st,3,2,2746.1375966072083,0.13777517501042486,0.3562001626308203,0.15523768234899452,0.9285523811986437,0.0037216857994745167,0.04756465468274228,0.05405781187598599,0.2411510058568882,0.1278329513623631,0.14065040650406502,0.46385200317784586
ctgan,st,2,3,2804.779383420944,0.2000581136370102,0.09622908342081593,0.08588208503458933,0.903727752625507,0.01626680965616345,0.008398399480399568,0.0182741974985121,0.32824038706391645,0.2026992615227909,0.20243902439024392,0.5440249124329187
ctgan,st,2,2,2885.067676305771,0.014732960622667513,0.3143254367251365,0.15469868042982865,0.6121949608058679,0.13789337989828077,0.07153518749195605,0.05673406131692865,0.3715304303539598,0.22714540361599186,0.21219512195121953,0.454764448493469
synthpop,al,1,0,7.328458309173584,0.025128442269466176,0.36765242151589295,0.0038398548361851426,0.4190804680799789,0.002190042839242623,0.002415103153147913,0.013365804915371371,0.5776614310645725,0.3769633507853404,0.49444444444444446,0.5250153602041483
synthpop,al,1,3,7.235780239105225,0.027104265080373294,0.6048076942257992,0.004691777901889863,0.45377736499837545,0.0006070244153187909,0.010915919862167417,0.013425817044442095,0.5695171611401978,0.36823734729493895,0.45,0.4784971389046092
synthpop,al,1,2,7.466670989990234,0.02887199751277217,0.353874232646811,0.004690948103984448,0.47909403460560446,0.008782933530414039,0.0029813508828106794,0.012077407680279373,0.5840605002908668,0.3763816172193135,0.4851851851851852,0.5108312730300018
synthpop,al,1,1,7.632909774780273,0.027093279742244458,0.4287105563736531,0.005437021102986089,0.46646340835515254,0.001600373921504361,0.010825490625985645,0.01615929578947345,0.5759162303664922,0.3699825479930192,0.5592592592592592,0.525169133192389
synthpop,al,1,4,7.221624851226807,0.026447613502549667,0.6127169895854203,0.004612228900818228,0.4345298258768651,0.005105188562457896,0.008018045313557681,0.017867523297893095,0.5695171611401978,0.3740546829552065,0.5111111111111112,0.5083781926228197
datasynthesizer,al,3,3,550.9684274196625,0.029832079338939617,0.673696916192218,0.005806660980084766,0.5094231290569322,0.13255399737072426,0.13474007871940083,0.146557322316208,0.4572425828970332,0.2658522396742292,0.4333333333333333,0.5078935464635892
datasynthesizer,al,2,2,623.4300882816315,0.03320416888779083,0.5043551585497907,0.005389115158525938,0.5484696350960241,0.07467528643208388,0.07047493551651313,0.09883107413870568,0.49912739965095987,0.3065735892961024,0.45,0.5122282946231277
datasynthesizer,al,3,4,619.7975969314575,0.028559890390887504,0.5591627955236832,0.005475481235687768,0.5121406819174029,0.07296403798404305,0.11838981208914542,0.14009098840043116,0.49040139616055844,0.3019197207678883,0.4185185185185185,0.49994215774407225
datasynthesizer,al,3,2,616.7715010643005,0.031164303577746865,0.49159212722225903,0.0069125868278976,0.4803761498838244,0.056622744770223776,0.08982376719765117,0.11343443008789025,0.47178592204770214,0.2815590459569517,0.4148148148148148,0.482576470783009
datasynthesizer,al,3,0,613.8718311786652,0.03747842524241258,0.8520897135929741,0.008252360142291955,0.5428498511318596,0.10206244094344241,0.11427843436767385,0.14397677104346235,0.45433391506689935,0.268760907504363,0.40740740740740744,0.4835002553790413
datasynthesizer,al,3,1,638.905371427536,0.025290556469356823,0.7948640835631863,0.005516503943798096,0.47059414664338783,0.04571333050080251,0.08747973772995529,0.0994737838239145,0.48458406050029085,0.29261198371146013,0.44074074074074077,0.5004615612621206
datasynthesizer,al,2,3,747.7308976650238,0.0370288162681147,0.8577283067782893,0.010395810310059919,0.48399413425759136,0.06641471699129253,0.09154314161860755,0.09063382057614602,0.4874927283304247,0.29261198371146013,0.4462962962962963,0.5175922194521286
datasynthesizer,al,2,4,762.8343331813812,0.03593119519597508,0.5733405576556384,0.0069087649912849495,0.5264196867156158,0.08575225158214328,0.11511207374045607,0.11544183707995131,0.46364165212332753,0.27574171029668415,0.4185185185185185,0.5061132417061753
