experiment,validator,threshold,data,rep_idx,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,median_DCR,mia_recall,mia_precision
sp_dp,rf_optimised,0.0,hp,0,0.2942861623871607,0.39523919111731515,0.1405285064212188,2.5653087805143673,-0.029800260766169817,-0.10616855086086176,0.008977389490087306,0.14027149321266968,0.07149321266968325,1.760798832286198,0.0,0.0
sp_dp,rf_optimised,0.05,hp,0,0.2961491225469663,0.39943007695203997,0.13973573140643297,2.564529379399963,0.013913611640884449,-0.044076331835695426,0.027036998646054772,0.14389140271493212,0.07692307692307691,1.7422585254870147,0.005797101449275362,0.13333333333333333
sp_dp,rf_optimised,0.1,hp,0,0.29526554155820955,0.4005527788358696,0.1389654249509089,2.5646104209196143,0.045090032021850246,-0.05993634510220766,0.02079133788801589,0.14027149321266968,0.07692307692307693,1.7589432516624297,0.002898550724637681,0.1
sp_dp,rf_optimised,0.15000000000000002,hp,0,0.298463675346494,0.4088096617914932,0.13847804425027058,2.5873080177595074,0.040606531515622546,-0.09581172998188842,-0.002252280172133525,0.1257918552036199,0.06153846153846154,1.7521492213515064,0.0,0.0
sp_dp,rf_optimised,0.2,hp,0,0.2996046901133484,0.4186423560559033,0.13883549457531075,2.567273361119524,0.032292181723999946,-0.08699680617712795,0.0028064669594656533,0.13936651583710408,0.07239819004524888,1.7555678706928186,0.014492753623188406,0.6
sp_dp,rf_optimised,0.25,hp,0,0.3022082607396587,0.4214442266926143,0.13902626306452473,2.576612836375664,-0.052119681665136086,-0.08160419281863789,-0.005058731884842793,0.12941176470588237,0.065158371040724,1.7522668756629514,0.0,0.0
sp_dp,rf_optimised,0.30000000000000004,hp,0,0.3020736696297156,0.43523187672818203,0.1392130287705537,2.577725797198751,0.06368517845790578,-0.08509520941212383,-0.0015712645518682483,0.13031674208144797,0.06968325791855204,1.7474647386770252,0.002898550724637681,0.2
sp_dp,rf_optimised,0.35000000000000003,hp,0,0.3008797258650161,0.453454215867713,0.13883622397858056,2.565189056551601,-0.044950651200651115,-0.07843800181303474,0.004829496280620335,0.14027149321266968,0.0751131221719457,1.7501677071598554,0.005797101449275362,0.2
sp_dp,rf_optimised,0.4,hp,0,0.30186965046717285,0.42818138030281144,0.13872354505610096,2.568710485841487,0.036318164159073296,-0.08546009723678465,0.025158295434865877,0.12760180995475112,0.062443438914027136,1.743959387644856,0.002898550724637681,0.2
sp_dp,rf_optimised,0.45,hp,0,0.302772570201828,0.46807832091210805,0.13937681974882732,2.5711969566094117,0.08903766687857595,-0.08853567906428482,0.023309915546968013,0.12307692307692308,0.062443438914027156,1.7402663307626056,0.005797101449275362,0.4
sp_dp,rf_optimised,0.5,hp,0,0.3065499472578094,0.4403080767865591,0.13959346394611097,2.5794690024474374,0.028569746751564984,-0.09213117144249094,-0.016885618683812803,0.11312217194570136,0.05248868778280543,1.7482570835585092,0.002898550724637681,0.2
sp_dp,rf_optimised,0.55,hp,0,0.30883070779185895,0.45449221428585895,0.13974868168124438,2.5635389067281773,0.05308033717124627,-0.08786836027863909,0.03623421004689689,0.1321266968325792,0.07149321266968325,1.7512605004147008,0.002898550724637681,0.2
sp_dp,rf_optimised,0.6000000000000001,hp,0,0.30541646748167656,0.460576730022204,0.13958331244601305,2.5745108822851677,0.03531085917449561,-0.06841493349516925,-0.01264117772506397,0.11945701357466064,0.05972850678733032,1.7432667119295744,0.0,0.0
sp_dp,rf_optimised,0.65,hp,0,0.3046722856075408,0.450145041946135,0.13970257361127902,2.554085926504006,0.009676308539944944,-0.08479319220719753,-0.0023880369103420063,0.1257918552036199,0.06425339366515836,1.746519334771705,0.017391304347826087,0.8
sp_dp,rf_optimised,0.7000000000000001,hp,0,0.30794476754328154,0.48241381528214156,0.13926204307299953,2.5952694193839774,0.009780350121259218,-0.09284985652973073,-0.005956748437441151,0.11493212669683257,0.06063348416289592,1.7476118556301792,0.002898550724637681,0.2
sp_dp,rf_optimised,0.75,hp,0,0.310205258327429,0.4920832874441754,0.14049644913943804,2.5947970911988154,0.07177899961990875,-0.07071984444480334,0.008201659596582325,0.11402714932126697,0.05701357466063348,1.7499743326615027,0.005797101449275362,0.3
sp_dp,rf_optimised,0.8,hp,0,0.3184663878109337,0.507635849285296,0.1411574094307577,2.606535530343373,0.06763696110287021,-0.07049663747041629,5.729644345908724e-05,0.11040723981900452,0.05791855203619909,1.743091444879999,0.008695652173913044,0.4
sp_dp,rf_optimised,0.8500000000000001,hp,0,0.32260636705839263,0.5530900554420471,0.1390728465195023,2.6016843782481898,-0.025245587745587716,-0.06106051200948258,-0.012538579396290911,0.10588235294117647,0.05067873303167421,1.7346662642155144,0.002898550724637681,0.2
sp_dp,rf_optimised,0.9,hp,0,0.3172340767794178,0.5684903139944797,0.14002260898390204,2.6133032604016972,0.05199377642559466,-0.07903960358371098,0.02842130612673127,0.09683257918552036,0.044343891402714934,1.7370086877835247,0.005797101449275362,0.4
sp_dp,rf_subopt,0.0,hp,0,0.29392642703583477,0.3880453460632947,0.1405285064212188,2.564511367506879,0.014290780768053568,-0.07582203552393335,-0.038182083353004714,0.14027149321266968,0.07420814479638009,1.7552338130811465,0.0,0.0
sp_dp,rf_subopt,0.05,hp,0,0.2938857543322461,0.39839775055558374,0.1405285064212188,2.5759087179403606,0.04906804054531333,-0.08746653526014937,-0.01660559041641664,0.13665158371040723,0.06877828054298642,1.765492457514989,0.011594202898550725,0.6
sp_dp,rf_subopt,0.1,hp,0,0.2939046049144319,0.39114774188840384,0.1405285064212188,2.5832878089791045,0.015335127835127915,-0.06370743457038497,0.0032562627666128385,0.14751131221719457,0.07420814479638009,1.7641666271059355,0.005797101449275362,0.4
sp_dp,rf_subopt,0.15000000000000002,hp,0,0.29425862451737833,0.39467499958191765,0.1405285064212188,2.58067310130878,-0.02107261425443241,-0.07930896999153793,0.03902035175223886,0.14027149321266968,0.0751131221719457,1.7638847990745883,0.008695652173913044,0.4
sp_dp,rf_subopt,0.2,hp,0,0.2934840064587831,0.3921786245160817,0.14046104757157854,2.5732996955607956,-0.008330369125823689,-0.06373462380133099,0.03228497190218396,0.1493212669683258,0.0751131221719457,1.7588067291025071,0.005797101449275362,0.3
sp_dp,rf_subopt,0.25,hp,0,0.2935250448257297,0.389023690918437,0.14054474972392236,2.561237262838898,0.05958889595253236,-0.07941199994061443,0.0028394733579699127,0.1330316742081448,0.06425339366515836,1.7655179563997248,0.005797101449275362,0.4
sp_dp,rf_subopt,0.30000000000000004,hp,0,0.29340038022801745,0.4045546090803384,0.1405972222402817,2.5718157626219944,0.017556832897742014,-0.07116424942707816,0.02357998772060174,0.1339366515837104,0.06334841628959276,1.7592369725032728,0.0,0.0
sp_dp,rf_subopt,0.35000000000000003,hp,0,0.2933731810998554,0.40082318055353516,0.14017401819125422,2.563022678268348,0.046828865578865564,-0.07395764555931425,0.0003427885203162728,0.13755656108597286,0.06696832579185522,1.7529996981321634,0.0,0.0
sp_dp,rf_subopt,0.4,hp,0,0.29244786699486336,0.4048567075541089,0.14027971162014335,2.572972686006698,0.029268942337124182,-0.07281960365039215,-0.010670957612658835,0.1321266968325792,0.06334841628959276,1.7609966415279106,0.011594202898550725,0.5
sp_dp,rf_subopt,0.45,hp,0,0.29230819839704175,0.4104065313797535,0.14024879606047297,2.5541072181307047,0.009343770707407106,-0.07583329554871089,-0.007823410983056611,0.13846153846153847,0.07149321266968327,1.7480736277391495,0.002898550724637681,0.2
sp_dp,rf_subopt,0.5,hp,0,0.28955431476746524,0.4293007082343003,0.14166973805303698,2.595799450116896,0.05651017753290477,-0.08406725954557273,0.03758863467282096,0.12941176470588237,0.07149321266968327,1.7503252911607325,0.0,0.0
sp_dp,rf_subopt,0.55,hp,0,0.2908298257655151,0.4671248883855278,0.14279578605884732,2.6198878456793246,0.03865049092321826,-0.09127676715755517,0.012809174176391089,0.1167420814479638,0.06063348416289593,1.7491451297636624,0.008695652173913044,0.4
sp_dp,rf_subopt,0.6000000000000001,hp,0,0.2753438367999216,0.4502406689954255,0.1416752344084884,2.627250268264732,0.007523368887005277,-0.11104381362345686,0.014320775658867496,0.11221719457013575,0.0579185520361991,1.7379255156137217,0.011594202898550725,0.6
sp_dp,rf_subopt,0.65,hp,0,0.2806416088497823,0.48209362987275606,0.14484679023106695,2.6746129108461654,0.014764780673871547,-0.08627416663779282,0.003943892513042516,0.09140271493212669,0.052488687782805424,1.750092041437771,0.005797101449275362,0.4
sp_dp,rf_subopt,0.7000000000000001,hp,0,0.26601491916742803,0.6036460742545626,0.145943549246104,2.790361930749877,0.04476804760895681,-0.057213036125869185,0.017391673009718472,0.07330316742081448,0.037104072398190045,1.738351427967956,0.002898550724637681,0.2
sp_dp,rf_scikit,0.0,hp,1,0.30958365981501523,0.4340225602544009,0.15747518076710942,2.530536367563158,0.02198687781074149,-0.0771140529202222,-0.004857210051902039,0.1411764705882353,0.057013574660633476,1.7665484767729929,0.005797101449275362,0.3
sp_dp,rf_scikit,0.05,hp,1,0.3094583424219769,0.44116438114726964,0.15747518076710942,2.530427588396553,0.00674769254314711,-0.08423270922491187,0.008895062725345695,0.1520361990950226,0.062443438914027136,1.7618463821903985,0.0,0.0
sp_dp,rf_scikit,0.1,hp,1,0.30932030916862036,0.4431577511177188,0.15747518076710942,2.5308409925644373,-0.001107604516695393,-0.07227938351168789,0.008496532937049911,0.15656108597285068,0.07239819004524886,1.7622093149076214,0.002898550724637681,0.1
sp_dp,rf_scikit,0.15000000000000002,hp,1,0.3094016468570218,0.4452773536748342,0.15747518076710942,2.5239499768395977,0.04667851088305641,-0.07065323282854197,-0.0009579373507439953,0.15475113122171946,0.07239819004524888,1.7648637314346594,0.0,0.0
sp_dp,rf_scikit,0.2,hp,1,0.3090620991773524,0.44054817556943426,0.15743518578171012,2.5309134358486665,0.012728180909999165,-0.06889612399420425,0.0022966669060734274,0.16470588235294117,0.07782805429864253,1.7659351694319567,0.002898550724637681,0.2
sp_dp,rf_scikit,0.25,hp,1,0.3091584354166905,0.4336354147391231,0.15746168754210424,2.529464026565984,0.039566914566914635,-0.082419729108203,0.008649907484377994,0.1665158371040724,0.0841628959276018,1.7595452972815853,0.002898550724637681,0.2
sp_dp,rf_scikit,0.30000000000000004,hp,1,0.30815844181136987,0.45195140901394815,0.15712860974591625,2.520226211136053,0.009230416048597978,-0.054144793370221225,-0.019169770111861106,0.15565610859728507,0.0751131221719457,1.7558761979261475,0.005797101449275362,0.3
sp_dp,rf_scikit,0.35000000000000003,hp,1,0.305248566722613,0.4625905025457304,0.15713535673521536,2.5180836091648375,-0.06871757591454558,-0.18534981691472907,0.00136254065376884,0.15746606334841629,0.07692307692307691,1.7396463510774534,0.0,0.0
sp_dp,rf_scikit,0.4,hp,1,0.29816596023720515,0.548438488589338,0.15702771762574408,2.4837394401410573,0.11918794589249126,-0.07555441522045037,0.023376275314809555,0.14570135746606336,0.053393665158371045,1.731534148523228,0.0,0.0
sp_dp,rf_scikit,0.45,hp,1,0.2843861389808466,0.8201967739456864,0.15991153075987607,2.4304682458595637,0.011696657719384995,-0.07771744933365328,0.014691451006197398,0.13031674208144797,0.05701357466063349,1.683628220849388,0.002898550724637681,0.2
sp_dp,rf_scikit,0.5,hp,1,0.2637335206602433,0.9852322562171277,0.16390025753505721,2.3033063514536165,0.034551517506063,-0.05811501520960387,0.026908377181279156,0.1076923076923077,0.0407239819004525,1.62663297539072,0.002898550724637681,0.1
sp_dp,rf_optimised,0.0,hp,1,0.30964367024773,0.4293231018981018,0.15747518076710942,2.5235958098527336,0.012474688611052276,-0.06111318567788994,-0.005155435296396435,0.15294117647058825,0.07149321266968327,1.7497621921383073,0.002898550724637681,0.2
sp_dp,rf_optimised,0.05,hp,1,0.3056077319699285,0.4746263474798047,0.15685346326448318,2.52678374128619,0.014204545454545525,-0.0731998083145025,-0.005978980675070286,0.15656108597285068,0.07963800904977375,1.7413320735877804,0.0,0.0
sp_dp,rf_optimised,0.1,hp,1,0.3036723460492143,0.5594512701033494,0.15833372751366456,2.5051015842646014,0.049822546981637905,-0.07210867999230364,0.00442285011366432,0.14479638009049775,0.06425339366515838,1.7345367899738138,0.0,0.0
sp_dp,rf_optimised,0.15000000000000002,hp,1,0.3068560542201228,0.559533103910818,0.15851779828767226,2.4997391360830354,0.00311749487885854,-0.06768683257994836,0.01609442186510493,0.13122171945701358,0.05429864253393665,1.7366248057390827,0.002898550724637681,0.2
sp_dp,rf_optimised,0.2,hp,1,0.3068161295717996,0.5303509416376923,0.15921835025754294,2.4779909446650565,0.0242079889807163,-0.09831398103016402,0.013738121246939558,0.14479638009049775,0.06244343891402716,1.7318515358840716,0.002898550724637681,0.2
sp_dp,rf_optimised,0.25,hp,1,0.3140942296234681,0.6342325360880966,0.1598880305904324,2.499642647659774,0.01620601620601625,-0.0675721093129804,0.005604120218035469,0.13936651583710408,0.060633484162895934,1.7366366210281803,0.002898550724637681,0.2
sp_dp,rf_optimised,0.30000000000000004,hp,1,0.30967725558942055,0.6521484329411189,0.16157625387731603,2.4976675250833824,0.01596383414565239,-0.06457745163808357,0.015091082986003604,0.13755656108597286,0.05882352941176472,1.7291663652458404,0.002898550724637681,0.2
sp_dp,rf_optimised,0.35000000000000003,hp,1,0.3087109523240423,0.5916517284447945,0.16223345306638018,2.4530595753466993,-0.05827089577089578,-0.07423046486944886,0.010587827812250136,0.1330316742081448,0.058823529411764705,1.7168800268991855,0.0,0.0
sp_dp,rf_optimised,0.4,hp,1,0.3077417622939743,0.5306929741457392,0.16215424257719216,2.489746113966995,0.033822343481434314,-0.09426150256741296,-0.006832599079190316,0.13665158371040723,0.06696832579185519,1.7321524311069516,0.0,0.0
sp_dp,rf_optimised,0.45,hp,1,0.30835106179830957,0.5759544552777726,0.16122019856132114,2.466820093972858,0.052636652068470235,-0.06703469616691034,0.0033561341081645574,0.134841628959276,0.05972850678733031,1.7136271557494638,0.002898550724637681,0.2
sp_dp,rf_optimised,0.5,hp,1,0.3118271262789442,0.6548145157824984,0.16218702157080922,2.4480276510597685,0.049347054460690876,-0.06402838902163735,-0.010993280132699054,0.12941176470588237,0.05429864253393667,1.7117128601465113,0.002898550724637681,0.1
sp_dp,rf_optimised,0.55,hp,1,0.31417140083453565,0.7505615579062749,0.16294627150405855,2.4547022237371157,0.009495744154835173,-0.08974380028205921,0.005486147376475264,0.13665158371040723,0.06877828054298642,1.71899374492667,0.0,0.0
sp_dp,rf_optimised,0.6000000000000001,hp,1,0.30994848913257517,0.5952586966139596,0.1632470439401605,2.454523664707714,0.044889748298839294,-0.08313931419290095,-0.006518603991488764,0.13122171945701358,0.06515837104072399,1.7127035047348944,0.002898550724637681,0.1
sp_dp,rf_optimised,0.65,hp,1,0.31796564188591564,0.6018251631376178,0.16377977264142535,2.384913407415553,0.005900622946077516,-0.06461267025509605,0.009089029661242976,0.12307692307692308,0.04886877828054299,1.704220089143251,0.0,0.0
sp_dp,rf_optimised,0.7000000000000001,hp,1,0.3149599747162402,0.6186886934580932,0.1645688519569911,2.4724667945732337,0.06861961691507157,-0.07534687532828543,0.017787524147732048,0.1330316742081448,0.05701357466063349,1.708677757866911,0.002898550724637681,0.2
sp_dp,rf_optimised,0.75,hp,1,0.30967689218868916,0.6978636137595858,0.16454463611922507,2.376542968653598,0.10718269525087709,-0.07668382692188716,0.0334565289105906,0.12307692307692308,0.05067873303167421,1.7038049484455378,0.0,0.0
sp_dp,rf_optimised,0.8,hp,1,0.30961674256387134,0.5588711068826002,0.16543900018409605,2.349570134536653,-0.02702165258983441,-0.0752304637411748,0.023230656788951892,0.12036199095022625,0.0497737556561086,1.6931921078762298,0.0,0.0
sp_dp,rf_optimised,0.8500000000000001,hp,1,0.30696046077695177,0.614764819809196,0.16601487494479766,2.3775087974380456,-0.03615378729015084,-0.07735500842343569,0.011713025001447164,0.10588235294117647,0.041628959276018104,1.690286373541674,0.011594202898550725,0.1
sp_dp,rf_optimised,0.9,hp,1,0.30955556429402936,0.6393654072923471,0.16752345462100401,2.327381800305433,0.029703251294160404,-0.06647163488219787,0.018962693692994206,0.09683257918552036,0.02443438914027149,1.6840638713912564,0.0,0.0
sp_dp,rf_subopt,0.0,hp,1,0.30946033611707746,0.4477078539544373,0.15747518076710942,2.5239513375692657,0.023635392385392473,-0.08424168803754076,0.02575887264290065,0.16199095022624435,0.07963800904977376,1.7584149717576099,0.0,0.0
sp_dp,rf_subopt,0.05,hp,1,0.3093094486424947,0.4485288196041562,0.15747518076710942,2.5247564961179054,0.04939019314019333,-0.08163563334967071,0.006228113156776474,0.15384615384615385,0.07239819004524888,1.7603347400341054,0.002898550724637681,0.2
sp_dp,rf_subopt,0.1,hp,1,0.3099218789464673,0.43405577904859155,0.15747518076710942,2.53105189683352,0.041604334217970496,-0.0670913415886026,0.021936732355361963,0.16018099547511314,0.07963800904977376,1.7601993341142403,0.0,0.0
sp_dp,rf_subopt,0.15000000000000002,hp,1,0.30924167435535915,0.4439874737500386,0.157463502669542,2.5259689490808133,0.06881548586094033,-0.0763566634058975,0.009466221074934694,0.15475113122171946,0.07330316742081448,1.7589922636486488,0.002898550724637681,0.2
sp_dp,rf_subopt,0.2,hp,1,0.30957309682102074,0.4414622700887577,0.1574257006627136,2.5315993377801718,0.023467799035980952,-0.06715132318375629,0.006410406148824627,0.1493212669683258,0.06063348416289592,1.7586731832359903,0.0,0.0
sp_dp,rf_subopt,0.25,hp,1,0.3085730911787226,0.4379484559898029,0.15747073015226,2.522077857053011,0.05204830943467309,-0.07384084736278101,0.036795647203847065,0.15384615384615385,0.07058823529411766,1.7696598111584352,0.0,0.0
sp_dp,rf_subopt,0.30000000000000004,hp,1,0.30937842709211416,0.43783749036245023,0.15759316664910808,2.5280691184350745,0.049120842681448784,-0.09248213567259225,-0.012603863824013475,0.15475113122171946,0.06787330316742082,1.7619393026877266,0.002898550724637681,0.1
sp_dp,rf_subopt,0.35000000000000003,hp,1,0.30843925268658334,0.4214947689460088,0.15735270195148524,2.5213916783084445,0.015920338079429053,-0.08476298913255258,-0.0009362322821606373,0.1520361990950226,0.06877828054298642,1.759010984635528,0.0,0.0
sp_dp,rf_subopt,0.4,hp,1,0.3079235521362669,0.4491943190464564,0.15750721464893916,2.5328544754013,0.009512057807512408,-0.06625206409016869,0.008188109972935786,0.16108597285067874,0.08054298642533937,1.7565304949547322,0.002898550724637681,0.2
sp_dp,rf_subopt,0.45,hp,1,0.3063400863645131,0.4539645433575472,0.15720898395896535,2.5257874992963534,-0.017642710824528895,-0.06336539172626664,0.0068459053104415885,0.16289592760180996,0.07420814479638009,1.756093280690664,0.0,0.0
sp_dp,rf_subopt,0.5,hp,1,0.3012308517744464,0.47105299115892735,0.15764816219957614,2.510314080187072,0.06094452685361773,-0.07296230682819432,0.0028886898896372526,0.16108597285067874,0.08054298642533937,1.7482729713431193,0.005797101449275362,0.3
sp_dp,rf_subopt,0.55,hp,1,0.29584579094534535,0.42264266413053075,0.1584300889500747,2.487180920205357,-0.0027097902097902304,-0.0785587219472808,-0.001729911798306158,0.15746606334841629,0.08144796380090498,1.7468840340300824,0.0,0.0
sp_dp,rf_subopt,0.6000000000000001,hp,1,0.28526149675633766,0.4455968011377125,0.157477830303692,2.4814204519770664,0.005848465507556411,-0.061638292431765704,0.003995054352687863,0.14660633484162897,0.07149321266968327,1.728221466797331,0.0,0.0
sp_dp,rf_subopt,0.65,hp,1,0.2782533041760673,0.45937957051808875,0.15836170998965074,2.4387347310131857,0.004144004144004232,-0.08720830031949298,-0.0014884149967679533,0.1330316742081448,0.06153846153846154,1.7242340389724284,0.002898550724637681,0.1
sp_dp,rf_subopt,0.7000000000000001,hp,1,0.2663637489573948,0.605201345460957,0.16577568345425414,2.5396404503603263,0.025849834088470525,-0.07929339422922836,0.014065346256637731,0.08778280542986425,0.019004524886877816,1.7221941316005254,0.011594202898550725,0.6
sp_dp,rf_scikit,0.0,hp,2,0.33080173142506375,0.37398224813426434,0.16240312914712288,2.614239565575025,0.0030117609663065092,-0.08361152603245217,0.03187115837273512,0.22805429864253393,0.1257918552036199,1.7441467481675257,0.0,0.0
sp_dp,rf_scikit,0.05,hp,2,0.33095244978936006,0.3819842421133362,0.16240312914712288,2.613535980517943,-0.047551417437781074,-0.06273609859441732,0.011286296581865154,0.23529411764705882,0.13936651583710408,1.7309702139290377,0.0,0.0
sp_dp,rf_scikit,0.1,hp,2,0.33061418350803573,0.3810603592489226,0.16240312914712288,2.6061001548510703,-0.027314226177862444,-0.10792370336631524,-0.02970734083199708,0.21357466063348415,0.11131221719457013,1.7423821894446965,0.0,0.0
sp_dp,rf_scikit,0.15000000000000002,hp,2,0.3310383960212017,0.3790660838650906,0.16240312914712288,2.6124122442335596,-0.007134279861552462,-0.06415625304653999,0.008927222845066238,0.23529411764705882,0.13122171945701355,1.7404210010674057,0.0,0.0
sp_dp,rf_scikit,0.2,hp,2,0.33091535251902043,0.3876841953863886,0.1624173619434983,2.6200947319645875,0.029923800946528245,-0.08228813336498743,-0.010647749532348413,0.22805429864253393,0.13212669683257916,1.733263191811877,0.0,0.0
sp_dp,rf_scikit,0.25,hp,2,0.3306448630114459,0.39077153494907474,0.16218721888915627,2.610350183385586,0.030959949141767362,-0.05986859695633023,0.006259997181139829,0.22986425339366515,0.12941176470588234,1.738147620413156,0.0,0.0
sp_dp,rf_scikit,0.30000000000000004,hp,2,0.33013497525087904,0.3677094190591627,0.16227184906967929,2.6111399813745737,-0.05751556944738756,-0.08174334310725437,-0.0017063216998947917,0.2398190045248869,0.14570135746606336,1.7301058105892844,0.0,0.0
sp_dp,rf_scikit,0.35000000000000003,hp,2,0.32996900512490107,0.3904828927824948,0.16365679045337525,2.6167011056822416,0.01298856867038689,-0.06155822957846768,-0.0077221094759050285,0.22624434389140272,0.13031674208144794,1.718179083625003,0.0,0.0
sp_dp,rf_scikit,0.4,hp,2,0.3281216401334329,0.4999264824165412,0.1660307131997255,2.6198007695394887,0.014083979993070872,-0.05534077908832882,0.023478972929872388,0.20180995475113123,0.11402714932126698,1.6980302315441398,0.0,0.0
sp_dp,rf_scikit,0.45,hp,2,0.3304203885893121,0.5804076792019526,0.18767618611355627,2.5269357466082263,-0.030126292058110238,-0.05253241335174669,0.011635671929032143,0.16923076923076924,0.09502262443438915,1.6348752362040426,0.0,0.0
sp_dp,rf_scikit,0.5,hp,2,0.3234480504160308,0.9546938672183777,0.1794991067169473,2.562573995927234,-0.0221053777871959,-0.07705880550896174,0.01598689925579061,0.10045248868778281,0.03981900452488688,1.5853544883200177
sp_dp,rf_optimised,0.0,hp,2,0.3311562639733337,0.39223499412790735,0.16240312914712288,2.625610643251628,0.02188272585999862,-0.09836018196207866,-0.020865055123064635,0.21990950226244343,0.12307692307692307,1.7481229155660583,0.005797101449275362,0.2
sp_dp,rf_optimised,0.05,hp,2,0.330171335949229,0.37634161778805725,0.16320379758478676,2.607432961257253,-0.019306661352115895,-0.06822172982850722,0.004994430257338575,0.21900452488687783,0.1248868778280543,1.7233069105178414,0.0,0.0
sp_dp,rf_optimised,0.1,hp,2,0.3298907170818716,0.3782621649233502,0.16508741688472064,2.6077969934764464,-0.08978332273786815,-0.08041585124875486,-2.009698567419227e-05,0.21357466063348415,0.12036199095022623,1.7136444716752555,0.0,0.0
sp_dp,rf_optimised,0.15000000000000002,hp,2,0.3281770851887712,0.39593285079137347,0.16438274757559615,2.6018515954244257,0.020302424847879474,-0.0762140419489865,-0.010931707970632462,0.19909502262443438,0.09864253393665157,1.7150076866243513,0.0,0.0
sp_dp,rf_optimised,0.2,hp,2,0.32785653614221083,0.3790395264551788,0.1656635842079599,2.6071959444955564,0.0191124532033623,-0.05779486587075325,0.029201286516460492,0.2072398190045249,0.11674208144796382,1.7047549348159339,0.002898550724637681,0.2
sp_dp,rf_optimised,0.25,hp,2,0.32925656250264274,0.4131394760500808,0.16620287772125383,2.610141786207536,-0.06780597348779166,-0.057280706536618764,0.012799968020217628,0.20090497737556562,0.10588235294117648,1.7095972858705906,0.0,0.0
sp_dp,rf_optimised,0.30000000000000004,hp,2,0.32652829401219413,0.39250394334435207,0.16675065421730625,2.6068727022873355,0.008068373125191375,-0.0550510200739143,-0.010013731518695695,0.18914027149321266,0.10135746606334842,1.706714827556348,0.002898550724637681,0.2
sp_dp,rf_optimised,0.35000000000000003,hp,2,0.32609076538860465,0.3776196441470562,0.16816618804847258,2.606429952101086,0.005527069731615208,-0.07666250380192807,-0.03718014073633073,0.20090497737556562,0.11221719457013575,1.701725813203504,0.002898550724637681,0.2
