model,data,step,rep_idx,time,corr_mat_diff,auroc,cls_F1_diff,cls_F1_diff_hout,eps_identif_risk,priv_loss_eps,mia_cls_risk,utility,privacy
datasynthesizer,cc,1,2,452.9856176376343,0.8764026011378102,0.09784698193002683,0.04628228558879863,0.0709988649417728,0.10486891385767791,0.05805243445692884,0.34417470374647563,3.7833096525641117,2.4929039479389177
datasynthesizer,cc,2,2,318.86074924468994,2.7534108152221735,0.046136101499423376,0.13232073091614444,0.026250662801039937,0.056179775280898875,0.029962546816479398,0.37627593659046826,3.790384464114547,2.5375817413121533
datasynthesizer,cc,3,2,217.11857891082764,3.0825158344601795,0.030643808325469202,0.054543393633162324,0.20822797331127724,0.04119850187265917,0.013108614232209735,0.3580896725468623,3.701090144098255,2.5876032113482688
datasynthesizer,cc,4,2,147.92777752876282,2.711586174593243,0.02444909852485888,0.10292794802733207,0.11916560049527337,0.06179775280898876,0.03183520599250936,0.3738315884106007,3.748623866010302,2.532535452787901
datasynthesizer,cc,1,3,420.525155544281,0.8764026011378102,0.09784698193002683,0.04628228558879863,0.0709988649417728,0.10486891385767791,0.05805243445692884,0.36022335152769935,3.7833096525641117,2.476855300157694
datasynthesizer,cc,2,3,269.77811646461487,2.665393328715632,0.10211731751524145,0.17244602235143824,0.1709629573606719,0.04868913857677903,0.014981273408239702,0.3560829462216514,3.5497225560191445,2.58024664179333
datasynthesizer,cc,3,3,194.37697410583496,2.391523136050345,0.03205934780329234,0.040216838632358365,0.130699423350335,0.11797752808988764,0.06179775280898876,0.34715790802705854,3.7927614256221243,2.473066811074065
datasynthesizer,cc,4,3,152.14692401885986,3.13013427594277,0.06722174163783157,0.13102615061305686,0.17092835572271076,0.052434456928838954,0.01872659176029963,0.3378380521533499,3.625244190037198,2.5910008991575113
datasynthesizer,cc,1,4,540.6064779758453,0.8764026011378102,0.09784698193002683,0.04628228558879863,0.0709988649417728,0.10486891385767791,0.05805243445692884,0.3435942028985507,3.7833096525641117,2.4934844487868424
datasynthesizer,cc,2,4,323.8422920703888,2.5335510337570106,0.03143021914648203,0.12058466626799984,0.1583838632998169,0.0599250936329588,0.033707865168539325,0.3653972610313051,3.6850851175356887,2.5409697801671967
datasynthesizer,cc,3,4,201.72436356544495,3.0113550129576767,0.04008073817762392,0.056922307606717404,0.1657843581540141,0.07677902621722846,0.037453183520599245,0.3409444947303807,3.7318447618139476,2.5448232955317915
datasynthesizer,cc,4,4,112.10922813415527,2.821687672824756,0.021626297577854614,0.09518316064962051,0.12943254710272628,0.08426966292134831,0.04681647940074906,0.3576085319577381,3.7487282483724282,2.5113053257201643
datasynthesizer,de,1,0,495.5083086490631,1.128737418641146,0.0,0.004988787858931365,0.0,0.4405594405594406,0.26223776223776224,0.3333333333333333,3.99311417446268,1.9638694638694638
datasynthesizer,de,2,0,340.2391529083252,1.3497590236714656,0.0,0.014148997782616884,0.0,0.44405594405594406,0.2517482517482518,0.3381156857792371,3.9835824996565905,1.966080118416567
datasynthesizer,de,3,0,200.5730333328247,1.2656431728983757,0.0,0.005942146801799442,0.0045466026774437784,0.3881118881118881,0.17482517482517484,0.3333333333333333,3.9873841191377344,2.1037296037296036
datasynthesizer,de,4,0,140.9494833946228,1.4914605797858334,0.0,0.00478482309734099,0.0,0.3356643356643357,0.14685314685314688,0.3308411214953271,3.9927085204660444,2.1866413959871904
datasynthesizer,de,1,1,475.39454674720764,1.128737418641146,0.0,0.004988787858931365,0.0,0.4405594405594406,0.26223776223776224,0.33208722741433017,3.99311417446268,1.965115569788467
datasynthesizer,de,2,1,331.7943036556244,0.8849711837346848,0.0,0.008143172962520429,0.0,0.44755244755244755,0.2517482517482518,0.3333333333333333,3.9903694805101946,1.9673659673659676
datasynthesizer,de,3,1,205.26412272453308,1.3429327793881911,0.0,0.00823038131787901,0.0,0.3741258741258741,0.1993006993006993,0.3308411214953271,3.989512588800796,2.0957323050780996
datasynthesizer,de,4,1,152.6714482307434,1.3631764563080415,0.0,0.0011869829302921797,0.0,0.3881118881118881,0.2132867132867133,0.33208722741433017,3.996521964201963,2.0665141711870683
datasynthesizer,de,1,2,459.22242641448975,1.128737418641146,0.0,0.004988787858931365,0.0,0.4405594405594406,0.26223776223776224,0.33208722741433017,3.99311417446268,1.965115569788467
datasynthesizer,de,2,2,299.7729444503784,1.0769650072080696,0.0,0.006314700597732592,0.0,0.46153846153846156,0.2692307692307693,0.3308411214953271,3.991875274180069,1.938389647735442
datasynthesizer,de,3,2,205.89422345161438,1.351063513726571,0.0,0.014130031172663399,0.049485155367508304,0.40559440559440557,0.21678321678321677,0.33208722741433017,3.9341141184787753,2.0455351502080474
datasynthesizer,de,4,2,171.4729163646698,1.2740519384878506,0.0,0.00903032358152081,0.0,0.4160839160839161,0.2272727272727273,0.33208722741433017,3.9888284126563147,2.0245561292290266
datasynthesizer,de,1,3,477.2492094039917,1.128737418641146,0.0,0.004988787858931365,0.0,0.4405594405594406,0.26223776223776224,0.3333333333333333,3.99311417446268,1.9638694638694638
datasynthesizer,de,2,3,329.9356346130371,1.338334804049559,0.0,0.007248304577750109,0.0,0.45104895104895104,0.26573426573426573,0.3333333333333333,3.99050239323057,1.94988344988345
datasynthesizer,de,3,3,205.08803868293762,1.4745277838702502,0.0,0.009015098933127047,0.0,0.3076923076923077,0.11538461538461539,0.3295715041438899,3.9885067031107884,2.247351572779187
datasynthesizer,de,4,3,153.87660670280457,1.0667859042568466,0.0,0.003870028898539518,0.0,0.35664335664335667,0.16783216783216787,0.33208722741433017,3.9943370536153147,2.1434372481101454
datasynthesizer,de,1,4,507.282354593277,1.128737418641146,0.0,0.004988787858931365,0.0,0.4405594405594406,0.26223776223776224,0.33208722741433017,3.99311417446268,1.965115569788467
datasynthesizer,de,2,4,330.8321454524994,1.3497590236714656,0.0,0.014148997782616884,0.0,0.44405594405594406,0.2517482517482518,0.3308411214953271,3.9835824996565905,1.973354682700477
datasynthesizer,de,3,4,222.0354471206665,1.138940621015151,0.0,0.006813984092857439,0.0,0.34615384615384615,0.16433566433566432,0.3333333333333333,3.9912718299894703,2.156177156177156
datasynthesizer,de,4,4,122.48049187660217,1.2550939348723638,0.0,0.011859004123128652,0.00879120879120876,0.34265734265734266,0.16083916083916083,0.3333333333333333,3.9772403855144485,2.163170163170163
datasynthesizer,dm,1,0,3839.791203737259,3.4132137140282626,0.007343941248469932,0.01611569805650448,0.011645161029249118,0.336322869955157,0.17937219730941706,0.3696511932861264,3.964177081905619,2.1146537394492997
datasynthesizer,dm,2,0,1332.3532800674438,3.971177418510827,0.06825355923468401,0.21217451182807553,0.16258504627589584,0.21524663677130046,0.08968609865470853,0.37998744390692984,3.5561513730003913,2.3150798206670613
datasynthesizer,dm,3,0,1217.7733302116394,3.957146040908412,0.08419764220833603,0.16856798682773674,0.1741798567255988,0.17488789237668162,0.053811659192825115,0.3472452003134489,3.572221956687117,2.4240552481170443
datasynthesizer,dm,4,0,719.704586982727,3.8523872717324426,0.0822650260903175,0.14137187585439956,0.16507328087129516,0.12556053811659193,0.004484304932735425,0.3949355695675155,3.6104793001901454,2.475019587383157
datasynthesizer,dm,1,1,3540.4077665805817,3.4132137140282626,0.007343941248469932,0.01611569805650448,0.011645161029249118,0.336322869955157,0.17937219730941706,0.39875303681053165,3.964177081905619,2.085551895924894
datasynthesizer,dm,2,1,1212.2826681137085,3.971177418510827,0.06825355923468401,0.21217451182807553,0.16258504627589584,0.21524663677130046,0.08968609865470853,0.379638505211217,3.5561513730003913,2.3154287593627743
datasynthesizer,dm,3,1,898.0820789337158,4.24057893365583,0.07485666430458027,0.15570724947419945,0.1920547130682779,0.12556053811659193,0.026905829596412564,0.4104455774776694,3.576489183181628,2.437088054809326
datasynthesizer,dm,4,1,874.83047914505,4.276851472258919,0.06603105069896287,0.1703795396397136,0.21552479170390754,0.14798206278026907,0.03139013452914799,0.3739750805965391,3.547164796482083,2.4466527220940435
datasynthesizer,dm,1,2,5594.297203779221,3.4132137140282626,0.007343941248469932,0.01611569805650448,0.011645161029249118,0.336322869955157,0.17937219730941706,0.39040535995587006,3.964177081905619,2.0938995727795557
datasynthesizer,dm,2,2,1485.1551985740662,3.880778700164136,0.09057527539779686,0.15920151698964444,0.2094362440335127,0.23766816143497757,0.09865470852017935,0.3839352701770745,3.539970473215031,2.2797418598677686
datasynthesizer,dm,3,2,614.1760287284851,3.845087573681745,0.08516395026734513,0.1728553004302151,0.15850846010056838,0.15695067264573992,0.04932735426008969,0.3675311500192671,3.5826633080165813,2.4261908230749034
datasynthesizer,dm,4,2,456.54928040504456,4.126494081298768,0.17003800811698766,0.19982544229353957,0.3154966624562128,0.16591928251121077,0.04035874439461884,0.38781074091030543,3.313771699865997,2.4059112321838647
datasynthesizer,dm,1,3,5532.011615753174,3.4132137140282626,0.007343941248469932,0.01611569805650448,0.011645161029249118,0.336322869955157,0.17937219730941706,0.3690168898824359,3.964177081905619,2.11528804285299
datasynthesizer,dm,2,3,1406.3662853240967,3.880778700164136,0.09057527539779686,0.15920151698964444,0.2094362440335127,0.23766816143497757,0.09865470852017935,0.37052848328451116,3.539970473215031,2.293148646760332
datasynthesizer,dm,3,3,597.8222692012787,3.8214504375618636,0.05124653739612184,0.1179792711778565,0.13132972795109793,0.21524663677130046,0.08968609865470853,0.35162475352352096,3.6986404553879133,2.34344251105047
datasynthesizer,dm,4,3,493.15366649627686,3.8411917924045156,0.07353604329060115,0.1743650339752099,0.18778161606511554,0.17488789237668162,0.06278026905829596,0.364037215085688,3.563509145130592,2.3982946234793343
datasynthesizer,dm,1,4,3466.2781043052673,3.4132137140282626,0.007343941248469932,0.01611569805650448,0.011645161029249118,0.336322869955157,0.17937219730941706,0.39107706450315183,3.964177081905619,2.0932278682322742
datasynthesizer,dm,2,4,1220.5387926101685,3.880778700164136,0.09057527539779686,0.15920151698964444,0.2094362440335127,0.23766816143497757,0.09865470852017935,0.3893355238639848,3.539970473215031,2.274341606180858
datasynthesizer,dm,3,4,861.2453474998474,4.519355287337578,0.10535978870063778,0.22375987096169134,0.24044294010537526,0.06278026905829596,-0.00896860986547085,0.4786986255030504,3.4294865575461317,2.4495524955731827
datasynthesizer,dm,4,4,855.6887547969818,6.775100410751631,0.3006828576950332,0.26386002886002885,0.34534448259623296,0.03139013452914798,-0.013452914798206275,0.5415908966416871,3.088687194195906,2.4135660540309587
datasynthesizer,hp,1,0,435.65112566947937,0.38296513680999866,0.011723440700713406,0.02218224376694662,0.008066006319204164,0.6009049773755656,0.39366515837104066,0.3333333333333333,3.9570850453293676,1.6720965309200604
datasynthesizer,hp,2,0,261.8079173564911,0.5532532298478212,0.007204706068342448,0.04457952381901098,0.027099079346884727,0.5900452488687783,0.38823529411764707,0.3333333333333333,3.9197539980814073,1.6883861236802413
datasynthesizer,hp,3,0,174.53560304641724,0.5615787221653714,0.12209978573614944,0.021590636546887157,0.010826238835093677,0.5683257918552036,0.3719457013574661,0.3333333333333333,3.844100140058802,1.726395173453997
datasynthesizer,hp,4,0,106.48613858222961,0.70945500107985,0.0848292069882981,0.006438920440916526,0.012542144832484864,0.5574660633484163,0.36923076923076925,0.3333333333333333,3.8944423016272665,1.7399698340874812
datasynthesizer,hp,1,1,432.28334498405457,0.38296513680999866,0.011723440700713406,0.02218224376694662,0.008066006319204164,0.6009049773755656,0.39366515837104066,0.3333333333333333,3.9570850453293676,1.6720965309200604
datasynthesizer,hp,2,1,239.9295618534088,0.5768101494059878,0.036205166886984996,0.014129781264156413,0.014791543744866145,0.571945701357466,0.38009049773755654,0.3333333333333333,3.933452793450283,1.7146304675716442
datasynthesizer,hp,3,1,121.50373935699463,0.6008642945763395,0.05908737726919544,0.013108897957248941,0.025095986036812137,0.5556561085972851,0.3601809954751132,0.3333333333333333,3.9012277774200532,1.7508295625942685
datasynthesizer,hp,4,1,102.17575120925903,0.7095626529804656,0.09651188458006654,0.016016366205673413,0.01544368276818256,0.5339366515837104,0.33484162895927605,0.3333333333333333,3.8702803751825785,1.7978883861236803
datasynthesizer,hp,1,2,440.52493500709534,0.38296513680999866,0.011723440700713406,0.02218224376694662,0.008066006319204164,0.6009049773755656,0.39366515837104066,0.3333333333333333,3.9570850453293676,1.6720965309200604
datasynthesizer,hp,2,2,260.3570065498352,0.5486566788975341,0.029858399176581063,0.019509695216861467,0.007190846443643192,0.5972850678733032,0.4,0.3333333333333333,3.942089688032625,1.6693815987933636
datasynthesizer,hp,3,2,188.8498191833496,0.590844278635188,0.05601866567775654,0.012926897088285427,0.036021833637225234,0.5773755656108597,0.37737556561085966,0.3333333333333333,3.8935773221222614,1.7119155354449473
datasynthesizer,hp,4,2,118.0076220035553,0.7115709155742208,0.000278572437663438,0.015061023642200008,0.02139300532912658,0.5520361990950227,0.35837104072398196,0.3333333333333333,3.9615147608679204,1.7562594268476621
datasynthesizer,hp,1,3,438.59332394599915,0.38296513680999866,0.011723440700713406,0.02218224376694662,0.008066006319204164,0.6009049773755656,0.39366515837104066,0.3333333333333333,3.9570850453293676,1.6720965309200604
datasynthesizer,hp,2,3,261.1114845275879,0.6163104621169694,0.00798780344234884,0.031718670654115,0.022280360084824646,0.5981900452488688,0.4099547511312217,0.3333333333333333,3.936495159754384,1.6585218702865763
datasynthesizer,hp,3,3,180.0561318397522,0.6851244470393834,0.0009449094676367564,0.026381591771073173,0.020637295031475072,0.571945701357466,0.3683257918552036,0.33493360275460016,3.9503487050917867,1.7247949040327302
datasynthesizer,hp,4,3,123.37188744544983,0.7478845222905973,0.031399366626639336,0.019254401895291,0.0010091330304413115,0.5239819004524887,0.3321266968325792,0.3333333333333333,3.946495018343464,1.8105580693815988
datasynthesizer,hp,1,4,445.4654874801636,0.38296513680999866,0.011723440700713406,0.02218224376694662,0.008066006319204164,0.6009049773755656,0.39366515837104066,0.33493360275460016,3.9570850453293676,1.6704962614987935
datasynthesizer,hp,2,4,260.60213708877563,0.6515322276413484,0.020968131195403972,0.03063762188279094,0.018166319105932846,0.5773755656108597,0.38280542986425337,0.3333333333333333,3.92862316863449,1.7064856711915537
datasynthesizer,hp,3,4,168.4162871837616,0.6548247660075146,0.05210157056747966,0.018170342167924042,0.010404388210060692,0.5565610859728507,0.3638009049773756,0.3333333333333333,3.9177108301727435,1.7463046757164404
datasynthesizer,hp,4,4,95.91315031051636,0.705824253727616,0.00506934143297777,0.02975059202759832,0.022414432774243806,0.5502262443438914,0.36289592760181,0.3333333333333333,3.9410271503816143,1.7535444947209653
datasynthesizer,kd,1,0,316.4382200241089,2.1454258190253905,0.0,0.010686600221483877,0.0,0.6666666666666666,0.4444444444444444,0.3561783146807906,3.9821619803817647,1.5327105742080982
datasynthesizer,kd,2,0,179.28466963768005,2.4765074898927124,0.0,0.007929339075038705,0.0,0.6111111111111112,0.4126984126984128,0.3596996245306633,3.9838156359586523,1.6164908516598127
datasynthesizer,kd,3,0,126.58854293823242,2.8428081126431106,0.0,0.022308573856921504,0.0,0.5873015873015873,0.3571428571428572,0.3465164789319983,3.968215399100935,1.709039076623557
datasynthesizer,kd,4,0,82.92320108413696,3.3792722749559045,0.0,0.004370624138065965,0.009356725146198841,0.48412698412698413,0.2777777777777778,0.34367959949937416,3.9750084097992158,1.894415638595864
datasynthesizer,kd,1,1,315.71824765205383,2.1454258190253905,0.0,0.010686600221483877,0.0,0.6666666666666666,0.4444444444444444,0.35686274509803917,3.9821619803817647,1.5320261437908498
datasynthesizer,kd,2,1,179.88103532791138,2.524200749329145,0.0,0.025198707870290465,0.028680396643783385,0.7301587301587301,0.5238095238095237,0.35969962453066334,3.937706892988162,1.3863321215010829
datasynthesizer,kd,3,1,123.0815007686615,3.3349650659437224,0.0,0.0369384038044665,0.018713450292397682,0.5317460317460317,0.3412698412698413,0.3333333333333333,3.9332315956833237,1.7936507936507937
datasynthesizer,kd,4,1,79.87182259559631,3.3675791833513617,0.0,0.07739839899212386,0.018713450292397682,0.5555555555555556,0.373015873015873,0.37419781337401475,3.892662886770974,1.6972307580545567
datasynthesizer,kd,1,2,307.9741325378418,2.1454258190253905,0.0,0.010686600221483877,0.0,0.6666666666666666,0.4444444444444444,0.35686274509803917,3.9821619803817647,1.5320261437908498
datasynthesizer,kd,2,2,152.17235207557678,2.424356430125053,0.0,0.006234982611971557,0.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,3.985683829287612,1.5555555555555558
datasynthesizer,kd,3,2,92.24921345710754,2.846651851401349,0.0,0.008761940294088,0.0,0.5317460317460317,0.3015873015873016,0.3333333333333333,3.981749220201241,1.8333333333333333
datasynthesizer,kd,4,2,86.47121620178223,3.2751856697125863,0.0,0.06009897762293509,0.030037546933667086,0.5079365079365079,0.32539682539682535,0.3465164789319983,3.898946189877689,1.8201501877346684
datasynthesizer,kd,1,3,311.3103039264679,2.1454258190253905,0.0,0.010686600221483877,0.0,0.6666666666666666,0.4444444444444444,0.37288277012932836,3.9821619803817647,1.5160061187595606
datasynthesizer,kd,2,3,170.3606526851654,2.7010557377696354,0.0,0.016210584601037498,0.0,0.6507936507936508,0.46031746031746035,0.3465164789319983,3.9747858962730636,1.5423724099568905
datasynthesizer,kd,3,3,115.11231970787048,3.434143541753444,0.0,0.021831022129369798,0.0,0.5634920634920635,0.3650793650793651,0.3436795994993742,3.9667218327314524,1.7277489719291972
datasynthesizer,kd,4,3,91.01863360404968,3.90339614260428,0.0,0.029318944551502746,0.0,0.46825396825396826,0.29365079365079366,0.3508107356417744,3.9576697349731496,1.8872845024534637
datasynthesizer,kd,1,4,313.22364354133606,2.1454258190253905,0.0,0.010686600221483877,0.0,0.6666666666666666,0.4444444444444444,0.37288277012932836,3.9821619803817647,1.5160061187595606
datasynthesizer,kd,2,4,180.3210253715515,2.424356430125053,0.0,0.006234982611971557,0.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,3.985683829287612,1.5555555555555558
datasynthesizer,kd,3,4,133.1972393989563,3.1183871045435603,0.0,0.0053922230204808685,0.0,0.5555555555555556,0.3571428571428572,0.34651647893199833,3.9842131532977074,1.7407851083695889
datasynthesizer,kd,4,4,74.65462160110474,3.7337008969804053,0.0,0.05213772911141337,0.0,0.4365079365079365,0.24603174603174605,0.3436795994993742,3.935416601231985,1.9737807179609432
datasynthesizer,st,1,0,77.54837441444397,0.08366722631621958,0.0014462422042325063,0.008067862116563726,0.009725277133284763,0.5077667430608607,0.3132161955691367,0.3354018639952787,3.9792393962492607,1.843615197374724
datasynthesizer,st,2,0,55.826271772384644,0.2049111988665284,0.009332780146215636,0.01131211716611051,0.009084416545336607,0.6231219760631526,0.4290807231983703,0.3354694532728361,3.9665450279811276,1.6123278474656408
datasynthesizer,st,3,0,52.650282859802246,0.2638041072182955,0.016334565796973455,0.01011549823182338,0.008263600813626329,0.5859434682964094,0.39903234020881073,0.3428614768679597,3.9604898968445172,1.6721627146268203
datasynthesizer,st,4,0,40.311400175094604,0.5613419691077061,0.011443432840069767,0.005710239359319538,0.003265620249315898,0.5574229691876751,0.36592818945760125,0.35791033486732077,3.969374489931155,1.718738506487403
datasynthesizer,st,1,1,75.62059283256531,0.08366722631621958,0.0014462422042325063,0.008067862116563726,0.009725277133284763,0.5077667430608607,0.3132161955691367,0.3363869435672047,3.9792393962492607,1.842630117802798
datasynthesizer,st,2,1,43.09430742263794,0.2049111988665284,0.009332780146215636,0.01131211716611051,0.009084416545336607,0.6231219760631526,0.4290807231983703,0.33834074398031844,3.9665450279811276,1.6094565567581587
datasynthesizer,st,3,1,41.110663652420044,0.21374842055636145,0.023577498112668516,0.00958656607810053,0.003093177213247561,0.5813598166539343,0.39113827349121466,0.342839317158245,3.959856423676777,1.684662592696606
datasynthesizer,st,4,1,34.907145500183105,0.3647077854765319,0.006018975066767074,0.003960417502641769,0.005384382428664916,0.5530939648586708,0.36236312706900947,0.3505479167000584,3.9780051743568983,1.7339949913722612
datasynthesizer,st,1,2,78.0851674079895,0.08366722631621958,0.0014462422042325063,0.008067862116563726,0.009725277133284763,0.5077667430608607,0.3132161955691367,0.3362998539038807,3.9792393962492607,1.842717207466122
datasynthesizer,st,2,2,52.699533224105835,0.2049111988665284,0.009332780146215636,0.01131211716611051,0.009084416545336607,0.6231219760631526,0.4290807231983703,0.334763343415803,3.9665450279811276,1.6130339573226742
datasynthesizer,st,3,2,50.598803758621216,0.2638041072182955,0.016334565796973455,0.01011549823182338,0.008263600813626329,0.5859434682964094,0.39903234020881073,0.3440225056166517,3.9604898968445172,1.6710016858781283
datasynthesizer,st,4,2,42.65347218513489,0.5613419691077061,0.011443432840069767,0.005710239359319538,0.003265620249315898,0.5574229691876751,0.36592818945760125,0.35902898987080534,3.969374489931155,1.7176198514839185
datasynthesizer,st,1,3,75.56034541130066,0.08366722631621958,0.0014462422042325063,0.008067862116563726,0.009725277133284763,0.5077667430608607,0.3132161955691367,0.336744615799388,3.9792393962492607,1.8422724455706145
datasynthesizer,st,2,3,55.0893349647522,0.186365002781857,0.009769419362482323,0.0036413244984938448,0.0006634404925915938,0.6083524318818436,0.4194041252864782,0.34248385806199977,3.9825373610503987,1.6297595847696784
datasynthesizer,st,3,3,55.78998613357544,0.3507570152860747,0.006528736136994784,0.008662774108711427,0.015408758374188883,0.5790679908326967,0.3773873185637891,0.3409097755690836,3.9630223311021764,1.7026349150344307
datasynthesizer,st,4,3,37.33787155151367,0.40986100333418635,0.019357638424912893,0.003659822168954066,0.0006109602924481844,0.5841609371021136,0.3977591036414566,0.35538867151865905,3.968919560871245,1.6626912877377706
datasynthesizer,st,1,4,75.3276116847992,0.08366722631621958,0.0014462422042325063,0.008067862116563726,0.009725277133284763,0.5077667430608607,0.3132161955691367,0.33593733217900096,3.9792393962492607,1.8430797291910017
datasynthesizer,st,2,4,45.945159912109375,0.2049111988665284,0.009332780146215636,0.01131211716611051,0.009084416545336607,0.6231219760631526,0.4290807231983703,0.33751716771174983,3.9665450279811276,1.6102801330267273
