model,data,experiment,partitions,rep_idx,time,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,mia_recall,mia_precision
datasynthesizer,dm,concat,2,8,2159.6827535629272,0.12249247468976432,0.41771208569695895,0.02132370770958915,4.646172729039547,-0.23556089102307587,-0.25482684695261193,-0.21954164916699764,0.16444444444444445,0.01777777777777778,0.45714285714285713,0.4968864468864469
datasynthesizer,dm,concat,2,9,1984.022084236145,0.133549181535188,0.592451205180757,0.02852373250339313,4.684713837478383,-0.221955448846205,-0.2754002488732299,-0.2592491188449315,0.12444444444444444,0.013333333333333336,0.47142857142857136,0.5391666666666667
datasynthesizer,dm,concat,2,10,1503.7751812934875,0.20890332688173735,0.680449144275788,0.031109295327984184,4.564548344854283,-0.39702547685740963,-0.3850527701160515,-0.3363998795619363,0.09777777777777778,-0.022222222222222213,0.2714285714285714,0.4033549783549784
datasynthesizer,dm,concat,2,11,2047.0341477394104,0.19162460084451924,0.5749624010063494,0.028812773078186575,4.134454151161577,-0.0021008403361344463,-0.03590827212118283,-0.03391896513363485,0.17777777777777778,0.04000000000000001,0.42857142857142855,0.4865384615384615
datasynthesizer,dm,concat,2,13,1818.8525884151459,0.1830878387175196,0.5423631903397184,0.01722920737763201,4.740761689662792,-0.34933973589435774,-0.3141413134962533,-0.37754197003393386,0.17333333333333334,0.053333333333333344,0.3142857142857142,0.47026862026862026
datasynthesizer,dm,concat,2,12,2048.463948249817,0.2594453718647576,0.661087935126625,0.018552200364201903,4.500008252049975,-0.0021008403361344463,-0.05530651038854617,-0.033726885174447274,0.16444444444444445,0.0,0.45714285714285713,0.5619047619047619
datasynthesizer,dm,concat,2,16,1733.6286237239838,0.1510853017536098,0.3830963009095626,0.03054031421668113,4.3289779202780485,-0.21548619447779105,-0.2491694755490537,-0.19544129023858478,0.16444444444444445,0.004444444444444445,0.45714285714285713,0.541978021978022
datasynthesizer,dm,concat,2,14,2228.6269240379333,0.061428001196144694,0.1815767874555112,0.018261337728276057,4.19294720377543,-0.02030812324929976,-0.13541982205703407,-0.035541440570759586,0.13777777777777778,0.031111111111111103,0.37142857142857144,0.4991341991341991
datasynthesizer,dm,concat,2,15,2293.951279401779,0.20895823233494143,0.6922234912677685,0.01604859276838852,4.722745497637704,-0.010437508336668011,-0.08760724975273115,-0.09074064205909581,0.14222222222222222,0.01777777777777778,0.45714285714285713,0.4889393939393939
datasynthesizer,dm,concat,2,17,2038.3652589321136,0.21171079204198784,0.662801950520424,0.028599321215905204,4.506515774813413,-0.39512471655328796,-0.3633944911098447,-0.3578844936239155,0.15555555555555556,0.031111111111111117,0.5428571428571429,0.5674725274725275
datasynthesizer,dm,concat,2,18,1825.7625448703766,0.11164143632698845,0.4583154133378143,0.01781537005496837,4.246475759461758,-0.3000200080032013,-0.33370809742376895,-0.31144410236404685,0.13333333333333333,0.004444444444444445,0.3714285714285714,0.4603174603174603
datasynthesizer,dm,concat,3,0,1204.231767654419,0.2851974006580879,0.5370355252063723,0.01664326026083026,4.748720464221232,-0.0007002801120448154,-0.08356098402333059,-0.05160213450086598,0.10666666666666667,0.026666666666666672,0.3,0.4011965811965812
datasynthesizer,dm,concat,2,19,1984.8229205608368,0.14659071945966323,0.36397644815490576,0.015016388778220393,4.428935937314729,0.004201680672268893,-0.08501980925575961,-0.03727498907372592,0.14222222222222222,0.00888888888888889,0.5,0.5011111111111111
datasynthesizer,dm,concat,3,1,1343.677713394165,0.1035550529070861,0.6152607499220071,0.026016810175080337,4.692570249885068,0.004201680672268893,-0.11744542203164132,-0.018795669778035873,0.08444444444444445,-0.00888888888888889,0.5285714285714285,0.5254598033545401
datasynthesizer,dm,concat,3,2,1443.0076518058777,0.14729627331838435,0.5491939857243234,0.03015916769028018,4.555492310245237,0.004201680672268893,-0.08303871368597138,-0.04984911244276216,0.10222222222222223,0.004444444444444445,0.3571428571428571,0.5023809523809524
datasynthesizer,dm,concat,3,4,1385.0627472400665,0.23885362714353092,0.9657427343916378,0.01898161433464009,4.841707295526591,0.003501400560224077,-0.09663649161337981,-0.08476428825125502,0.09333333333333334,0.00888888888888889,0.32857142857142857,0.5460606060606061
datasynthesizer,dm,concat,3,3,1606.4586119651794,0.04112326623370706,0.9014031989103516,0.028774985110610166,4.6826570689305305,-0.46825396825396826,-0.43766908139415883,-0.3952441332288101,0.1111111111111111,-0.00888888888888889,0.5571428571428572,0.5766843957556032
datasynthesizer,dm,concat,3,5,1514.3648300170898,0.05293149493183846,0.42568098213950345,0.025650441731200166,4.453235140336099,0.003501400560224077,-0.08814195396027624,-0.07195368315003492,0.07555555555555556,-0.026666666666666672,0.4,0.5317904317904318
datasynthesizer,dm,concat,3,6,1460.6573748588562,0.25908903636446823,0.7626473921398776,0.020756381139645765,4.887790445539011,-0.4432106175803655,-0.3005077844904208,-0.323800189104957,0.09777777777777778,-0.00888888888888889,0.34285714285714286,0.41428571428571426
datasynthesizer,dm,concat,3,7,1556.6569378376007,0.22460652865850472,0.5298147222456553,0.021352885361014866,4.8439093866687815,-0.4709883953581432,-0.423226788932206,-0.4009781498838795,0.05333333333333334,-0.04,0.38571428571428573,0.43436563436563436
datasynthesizer,dm,concat,3,8,1389.4690971374512,0.27945997852360827,0.55284699641586,0.01816917710196067,5.072237973912021,-0.1886754701880754,-0.2732400803131293,-0.2621819816101505,0.08444444444444445,0.004444444444444445,0.37142857142857144,0.4822222222222222
datasynthesizer,dm,concat,3,9,1482.5802028179169,0.024504147152699555,0.7924284354240946,0.029934150958236854,4.5750524406869255,-0.2116179805255436,-0.3803770411927926,-0.30013269804667575,0.07555555555555556,-0.022222222222222227,0.5,0.5233333333333333
datasynthesizer,dm,concat,3,10,1573.4972791671753,0.19098901353934453,0.6599291372546194,0.026463609680860072,5.0209482014681095,-0.0014005602240896309,-0.04259859618025438,-0.050212086388010335,0.08,-0.022222222222222227,0.5,0.5792156862745098
datasynthesizer,dm,concat,3,11,1449.192219734192,0.25751626001728195,0.3371314552568463,0.017102190007380755,4.93932186763042,0.004201680672268893,-0.09675911190868577,-0.04278012496811179,0.09333333333333334,0.0,0.45714285714285713,0.5573271173271174
datasynthesizer,dm,concat,3,12,1180.1051845550537,0.22453775823340724,0.8646678173799239,0.018222927272162483,4.997254551504969,-0.5298786181139121,-0.42670416455028976,-0.4060266246319458,0.09777777777777778,-0.022222222222222213,0.4142857142857143,0.4924242424242424
datasynthesizer,dm,concat,3,14,1319.193663597107,0.27830339364723927,0.17851407902128105,0.018394103690624237,4.896014074015645,-0.1300853674803255,-0.2461089383146255,-0.25780546034391294,0.08888888888888889,-0.004444444444444445,0.5142857142857143,0.5663203463203462
datasynthesizer,dm,concat,3,13,1612.4728653430939,0.2157353056756993,0.5841427488226286,0.02745688349975103,4.726299302336323,-0.3344671201814059,-0.42304961795203055,-0.3575995112027951,0.08,-0.004444444444444445,0.45714285714285713,0.4688888888888888
datasynthesizer,dm,concat,3,15,1617.7647829055786,0.12319750214474848,0.24022771310302063,0.018445370097400597,4.80741015108461,-0.27060824329731903,-0.40030806198956526,-0.3802114742912701,0.08444444444444445,0.004444444444444445,0.3142857142857143,0.4332600732600732
datasynthesizer,dm,concat,3,16,1451.8419828414917,0.20806086607458824,0.564451529726411,0.02591626443182281,4.869378850728871,-0.4708883553421369,-0.41488194178114723,-0.3370657980226111,0.08888888888888889,-0.022222222222222213,0.2571428571428571,0.3914141414141414
datasynthesizer,dm,concat,3,18,1012.6408865451813,0.26477675762324954,0.5413569308995828,0.02973440751236985,4.8264120787413605,-0.022842470321461916,-0.15512261809836014,-0.03339890991069938,0.08888888888888889,-0.026666666666666658,0.47142857142857136,0.5496536796536795
datasynthesizer,dm,concat,3,17,1345.3362381458282,0.29502873598076107,0.7822131275277187,0.017568115280064828,4.577221469040015,0.003501400560224077,-0.08096913086888663,-0.04692549598517354,0.07111111111111111,-0.022222222222222227,0.5142857142857142,0.5907259304163329
datasynthesizer,dm,concat,4,0,1193.6401715278625,0.044309623096861546,0.765913173689582,0.018196146996179687,4.9957883301399795,-0.5580565559557156,-0.4047820639772697,-0.36115069495354213,0.057777777777777775,-0.004444444444444445,0.4142857142857143,0.530952380952381
datasynthesizer,dm,concat,4,2,1283.2285249233246,0.18824064042713184,0.5000413772899988,0.016924741088618,5.081842949601323,-0.2688408696812059,-0.3889254129372115,-0.3619018727851565,0.04888888888888889,-0.05333333333333334,0.5142857142857142,0.5499942704354469
datasynthesizer,dm,concat,3,19,1678.5341584682465,0.2213873408195946,0.6501050515913093,0.018557020384435404,5.002397541013695,0.004201680672268893,-0.08352948252192208,-0.051401093534377204,0.1288888888888889,-0.004444444444444445,0.4428571428571429,0.5219347319347319
datasynthesizer,dm,concat,4,1,1456.3921310901642,0.019836887238248495,0.9786548677333216,0.028831693692442463,4.923055265003948,-0.25086701347205553,-0.37232304508471775,-0.3622349984310638,0.07555555555555556,-0.01777777777777778,0.4571428571428572,0.5693431568431568
datasynthesizer,dm,concat,4,4,945.661762714386,0.1625216871773607,0.7272373569583148,0.018489954683669627,5.138973871324627,-0.4095638255302121,-0.33405181634604186,-0.3140034689971797,0.04,-0.05777777777777778,0.3857142857142857,0.48181818181818176
datasynthesizer,dm,concat,4,3,1012.493390083313,0.29117825311647605,0.5642326880929649,0.028846207513440195,5.180054605692915,-0.5105375483526744,-0.4625319470911757,-0.4501513605002735,0.04888888888888889,-0.008888888888888884,0.34285714285714286,0.45721778221778225
datasynthesizer,dm,concat,4,5,1032.4913301467896,0.14432200668073614,0.24509055959844664,0.028064449875926333,4.993235718038204,-0.5611911431239163,-0.42870624332041674,-0.4375900062708276,0.08888888888888889,-0.00888888888888889,0.38571428571428573,0.48141025641025637
datasynthesizer,dm,concat,4,6,1090.5786638259888,0.12337314773124385,0.35340787539188584,0.01729165027228141,4.856174779017636,-0.2814125650260104,-0.2644907597446494,-0.3113595219139701,0.04,-0.05333333333333334,0.3714285714285714,0.4916666666666666
datasynthesizer,dm,concat,4,7,1393.1899750232697,0.2824320865161723,0.9922418883925206,0.020017304909467168,5.1375917243798925,-0.35727624383086565,-0.40159110518418484,-0.37284092734437907,0.06222222222222222,-0.01777777777777778,0.3,0.43662337662337664
datasynthesizer,dm,concat,4,8,1514.6959981918335,0.24287012429423627,0.5253874723490555,0.029151738330520736,4.973508261451052,-0.13878884887288256,-0.28740779281736806,-0.2220159294726226,0.09777777777777778,-0.00888888888888889,0.4,0.4883333333333334
datasynthesizer,dm,concat,4,9,1289.6625616550446,0.2726296174554704,0.3847855563742784,0.021773034141026715,4.916440575666973,-0.49963318660797645,-0.38456142311821606,-0.34653527645760684,0.057777777777777775,-0.01777777777777778,0.4714285714285714,0.5892773892773893
datasynthesizer,dm,concat,4,10,1236.1982426643372,0.08698494647359634,0.07395644214619941,0.02043749536923906,4.672732508507798,-0.5339135654261705,-0.4497479915720076,-0.4387372621072425,0.06222222222222222,-0.026666666666666672,0.34285714285714286,0.450909090909091
datasynthesizer,dm,concat,4,11,1084.3192174434662,0.24672677997034365,0.42125055667342265,0.017354571538133388,5.035814692246898,-0.30845671601974123,-0.4332972563868062,-0.3601613212339223,0.07111111111111111,-0.013333333333333336,0.4428571428571428,0.531025641025641
datasynthesizer,dm,concat,4,14,1363.7506425380707,0.26744392402527684,0.8693509056278321,0.028868015718438736,5.3199969355377865,-0.6117446978791516,-0.49893123210783086,-0.40954387973375317,0.03111111111111111,-0.035555555555555556,0.5571428571428572,0.6479220779220779
datasynthesizer,dm,concat,4,12,1347.1369903087616,0.22880644431745517,0.6587547147651424,0.021449076992959847,5.197669266464345,-0.4248032546351874,-0.37676503770278935,-0.2968254809843467,0.07111111111111111,-0.004444444444444445,0.3428571428571428,0.512020202020202
datasynthesizer,dm,concat,4,15,1355.8049983978271,0.2681929777572196,0.683412839934939,0.01834954854298529,5.055443167200497,-0.3174936641323197,-0.39783946271261406,-0.32287167561877006,0.06666666666666667,-0.013333333333333336,0.42857142857142866,0.48517704517704513
datasynthesizer,dm,concat,4,13,1433.8028070926666,0.17098954589045834,0.6659579554684132,0.03012315693683488,4.794961410815082,-0.5184407096171801,-0.38238240999235296,-0.4380005806180526,0.05333333333333334,-0.026666666666666665,0.3,0.4698412698412698
datasynthesizer,dm,concat,4,16,1289.2943406105042,0.31429184030263263,0.6195529570458981,0.03201288703541917,4.968562331026798,-0.4583166599973323,-0.47337235120125726,-0.3935777648457955,0.035555555555555556,-0.05333333333333334,0.3,0.3968686868686869
datasynthesizer,dm,concat,4,17,1332.7349565029144,0.30465400963357664,0.6560109980576114,0.020569529434499176,4.962228792311514,-0.4699879951980792,-0.3756554901177179,-0.41177959384745205,0.05333333333333334,-0.03111111111111111,0.4,0.4652680652680653
datasynthesizer,dm,concat,4,18,1284.014886856079,0.07934147547417648,0.38260870051902013,0.02739711604934216,4.819062601392656,-0.34917300253434713,-0.3304180652117356,-0.34717334531865573,0.05333333333333334,-0.05777777777777777,0.3857142857142857,0.48128982128982134
datasynthesizer,dm,concat,5,0,1217.532126903534,0.3090906737520496,0.640845082053951,0.028417923621141074,5.185245230371211,-0.21792050153394693,-0.2921115972622773,-0.2980473153623444,0.035555555555555556,-0.04,0.2571428571428571,0.35597069597069597
datasynthesizer,dm,concat,4,19,1454.860814332962,0.2668803356872624,0.5330076436674664,0.017772938184074993,4.960764683201933,-0.6004401760704281,-0.4006080983725311,-0.4512290050698701,0.08,-0.026666666666666672,0.3714285714285714,0.48666666666666664
datasynthesizer,dm,concat,5,1,966.3644602298737,0.2728261481596572,0.4792902930521636,0.02017814264768357,5.101307850761631,-0.19887955182072825,-0.28515108287356417,-0.24934656138274777,0.03111111111111111,-0.05777777777777778,0.4,0.5452380952380953
datasynthesizer,dm,concat,5,2,901.8844125270844,0.3089598025224276,0.5830406968829187,0.027279786956855123,5.271814905346858,-0.5725290116046418,-0.46207696407394383,-0.4287482643909137,0.07111111111111111,0.0,0.4,0.5142857142857142
datasynthesizer,dm,concat,5,4,1049.1346356868744,0.25917159589458133,0.9624044573518501,0.019042406872693093,5.04433707135036,-0.28201280512204885,-0.2753937186001869,-0.262399778399549,0.057777777777777775,-0.00888888888888889,0.3571428571428571,0.48650793650793656
datasynthesizer,dm,concat,5,3,1157.8808295726776,0.23872279930850432,0.4560140388116674,0.030004476854608806,5.256154827742161,-0.38495398159263705,-0.38954449343256625,-0.3557787125244851,0.03111111111111111,-0.04888888888888889,0.41428571428571426,0.5718954248366013
datasynthesizer,dm,concat,5,5,966.0822649002075,0.308518048826942,0.9231599034015027,0.026923168331734228,4.907882827584943,-0.19367747098839538,-0.29176261960824024,-0.20163501240498632,0.057777777777777775,-0.03555555555555556,0.4428571428571429,0.5521922521922523
datasynthesizer,dm,concat,5,6,1223.7374832630157,0.28165670722446845,0.7199295667501046,0.028801949887302142,5.215513542741484,-0.22272242230225414,-0.3990339938934727,-0.33170461404538554,0.06222222222222222,-0.013333333333333336,0.3714285714285714,0.46409090909090905
datasynthesizer,dm,concat,5,7,1086.252759218216,0.17437633627325672,0.6034063511961039,0.017122799360855936,5.032079723312624,0.0007002801120448154,-0.13717318975716125,-0.11614972477598554,0.044444444444444446,-0.017777777777777774,0.45714285714285713,0.510576923076923
datasynthesizer,dm,concat,5,9,1011.5770947933197,0.16824043947347955,0.4595636837976251,0.027071775118146058,4.939329113606165,-0.4949313058556756,-0.4036796834583225,-0.46422599595720204,0.044444444444444446,-0.026666666666666665,0.38571428571428573,0.5171428571428571
datasynthesizer,dm,concat,5,8,1177.7694528102875,0.2821379143005961,0.7681626233496742,0.018890323172693735,5.123838547313421,-0.34227024142990536,-0.33385639525849686,-0.34977641102734175,0.04,-0.04888888888888889,0.4,0.5538888888888889
datasynthesizer,dm,concat,5,11,901.4588069915771,0.2651748225565117,0.7018407271093094,0.01825192694321589,4.787094384382402,0.0028011204481792618,-0.10760099174100507,-0.09957673416022363,0.05333333333333334,-0.035555555555555556,0.3714285714285714,0.4493706293706293
datasynthesizer,dm,concat,5,10,1100.2810344696045,0.2922243931437038,0.9070403812087592,0.026751341658466734,5.159297171185815,-0.3932906495931706,-0.3998160592467596,-0.3878307018180436,0.04888888888888889,-0.04888888888888889,0.34285714285714286,0.423051948051948
datasynthesizer,dm,concat,5,13,1244.9966034889221,0.2565713131641529,0.6498184076055654,0.020643034213909717,5.115039601818785,0.004201680672268893,-0.1201178521166249,-0.0841405730997245,0.035555555555555556,-0.04888888888888889,0.42857142857142855,0.5532467532467533
datasynthesizer,dm,concat,5,12,1356.3352344036102,0.17985779423416487,0.6093003481125595,0.029206414095989116,5.120193630640146,-0.576530612244898,-0.3822368861356089,-0.41592975730281745,0.05333333333333334,-0.026666666666666665,0.3571428571428571,0.4436507936507936
datasynthesizer,dm,concat,5,14,1016.740739107132,0.2794513944118614,0.8465184861776406,0.018216576766684603,5.093573983652093,0.004201680672268893,-0.15949468759364188,-0.07972033191553513,0.057777777777777775,-0.004444444444444445,0.3571428571428571,0.4655555555555555
datasynthesizer,dm,concat,5,16,1051.3214955329895,0.2363973941438889,0.5617563912675725,0.019174011195414883,5.186907535728387,-0.4952647725756969,-0.37564662181854497,-0.41853197367193884,0.035555555555555556,-0.044444444444444446,0.45714285714285713,0.5052380952380953
datasynthesizer,dm,concat,5,15,1252.8060541152954,0.2997528673988843,0.5539929297751363,0.026792122680777256,4.93605289311492,-0.4034947312258237,-0.40879318226498895,-0.39346982882703363,0.05333333333333334,-0.026666666666666665,0.47142857142857136,0.6204545454545454
datasynthesizer,dm,concat,5,17,1056.243204832077,0.17318718903034908,0.7349947179118367,0.016982411060370996,5.157334493361431,-0.3532746431906095,-0.2975769257370676,-0.2643071518016106,0.04,-0.02222222222222222,0.41428571428571426,0.5099145299145299
datasynthesizer,dm,concat,6,0,1031.1025159358978,0.05303299171612919,0.6196861155432106,0.01871299395106735,4.916688806459466,-0.568360677604375,-0.4716470181889412,-0.4214967017815119,0.035555555555555556,-0.07555555555555554,0.39999999999999997,0.48396270396270397
datasynthesizer,dm,concat,5,18,1236.7465333938599,0.28940802757247797,0.9094556031199097,0.03063663784182691,5.045463776288801,-0.4913298652794451,-0.38794959980731575,-0.38903670728354034,0.04888888888888889,-0.04,0.4428571428571429,0.6228271728271728
datasynthesizer,dm,concat,5,19,1149.6730406284332,0.269814561969263,0.33566265342814205,0.019748456029724942,5.081017226472351,-0.3214285714285714,-0.3882174589902747,-0.3766574868473602,0.05333333333333334,-0.03111111111111111,0.32857142857142857,0.4033333333333333
datasynthesizer,dm,concat,6,1,897.4093749523163,0.25214126320974606,0.7001607827108463,0.02651156334071955,5.2437231075734525,-0.4021608643457384,-0.43896325354708354,-0.39687145044923133,0.03111111111111111,-0.022222222222222227,0.2857142857142857,0.5047619047619047
datasynthesizer,dm,concat,6,2,667.3927483558655,0.28696560822078165,0.2674471364528915,0.019894231860564115,5.2157205087840195,0.004201680672268893,-0.10486828564917175,-0.02872447577435297,0.022222222222222223,-0.05333333333333333,0.3142857142857143,0.45111111111111113
datasynthesizer,dm,concat,6,4,824.4901823997498,0.13723999241245813,0.5487311807199979,0.02456999017507098,5.181699961334002,-0.14442443644124314,-0.36712141087966677,-0.2530180577246063,0.044444444444444446,-0.00888888888888889,0.3857142857142857,0.5280952380952382
datasynthesizer,dm,concat,6,3,874.5044152736664,0.26032115799579303,0.3478915767612721,0.02857176441894407,5.044508608949396,-0.6360877684407096,-0.46197285356831563,-0.4473928389410183,0.02666666666666667,-0.048888888888888885,0.4428571428571428,0.49143699437817084
datasynthesizer,dm,concat,6,5,1128.0541293621063,0.2738694260980713,0.36576609529425336,0.026845097227405277,5.209796312096688,-0.400093370681606,-0.3881539060137159,-0.38843369399618644,0.05333333333333334,-0.013333333333333329,0.38571428571428573,0.5290598290598292
datasynthesizer,dm,concat,6,6,1194.2530484199524,0.2747130958235677,0.6106594885056462,0.016920901671344895,5.250742132318474,-0.23489395758303322,-0.3716694642153174,-0.32095919832532593,0.017777777777777778,-0.04444444444444444,0.42857142857142855,0.5095104895104894
datasynthesizer,dm,concat,6,7,785.1920285224915,0.26372536291904225,0.3806137939273637,0.018793583157928884,5.0664102692764255,0.003501400560224077,-0.1632764815264318,-0.08845641762530504,0.035555555555555556,-0.044444444444444446,0.39999999999999997,0.48230769230769227
