model,data,partitions,rep_idx,time,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,cls_F1_diff,cls_F1_diff_hout,eps_identif_risk,priv_loss_eps,mia_recall,mia_precision
synthpop,dm,2,2,14.370772123336792,0.08352966011330487,0.08737109115775232,0.0367012733621301,3.964106502534691,0.01540616246498594,0.05520731198561507,0.012981087046286921,0.18222222222222223,0.00888888888888889,0.45714285714285713,0.49662337662337663
synthpop,dm,2,3,15.29478907585144,0.18843215634278043,0.5108209004643873,0.03651824013330413,3.836232418372048,0.0028011204481792618,0.06948899192101196,0.046039535776377954,0.16,-0.01777777777777778,0.4,0.47704158586511525
synthpop,dm,2,4,15.446412563323975,0.19704895256832672,0.89051546439848,0.03245800739438306,3.9766377801996953,0.10480859010270782,0.23312214277046348,0.19833583838271088,0.14666666666666667,-0.013333333333333336,0.48571428571428565,0.4962719633307868
synthpop,dm,2,5,15.398676633834839,0.09860486438824059,0.18130195888777156,0.05409532088965055,3.675325846795201,0.004201680672268893,0.059722124452105146,0.03755691049808699,0.13333333333333333,-0.04000000000000001,0.42857142857142855,0.5348484848484849
synthpop,dm,2,6,15.838505506515503,0.11525789940003461,0.18480490894699894,0.023140108107187165,3.9215158560878267,0.0897358943577431,0.31041829211187816,0.19026429640338025,0.12444444444444444,-0.0488888888888889,0.5714285714285714,0.6164413364413365
synthpop,dm,2,7,13.94219160079956,0.1267157327278555,0.4865796819840621,0.024234486091307624,3.9154942211034247,0.00903694811257838,0.04743743648912427,0.03802115733790626,0.12,-0.01777777777777778,0.6,0.5496491228070175
synthpop,dm,2,8,14.312093734741211,0.07758918671068137,0.13563142898333097,0.03290593379945681,3.4260943034851348,0.15556222488995597,0.2314634501019218,0.22127074723374177,0.17777777777777778,-0.004444444444444445,0.5857142857142857,0.5451470588235294
synthpop,dm,2,9,14.880661249160767,0.042682525208171784,0.280095637475187,0.03494031956188974,4.0160593685993895,0.0028011204481792618,0.03827966331600549,0.03905834405834405,0.1511111111111111,-0.026666666666666672,0.42857142857142855,0.5111111111111111
synthpop,dm,3,0,15.44582986831665,0.19296846931009132,0.26394786944092163,0.029643706511031407,3.929276322814125,0.004201680672268893,0.07195641964543967,0.10212790059825308,0.1111111111111111,-0.0488888888888889,0.45714285714285713,0.5276190476190477
synthpop,dm,3,1,14.728271007537842,0.10236303801476998,0.23155858057529297,0.041290979931511367,4.189487601504077,0.0028011204481792618,0.06032792944722945,0.03726039848891219,0.07111111111111111,-0.06222222222222222,0.5142857142857142,0.5778821178821179
synthpop,dm,3,2,16.43218469619751,0.13069809182250902,0.5082295437928128,0.033856763927200044,4.627211986753274,0.17893824196345198,0.3902321139319801,0.2860821886684248,0.08,-0.039999999999999994,0.5285714285714286,0.5885714285714286
synthpop,dm,3,3,14.832394123077393,0.18457582653496812,0.32698699907595635,0.04005164983362895,4.285452339791434,0.22975857009470468,0.29059015066141475,0.2889237748400164,0.10666666666666667,-0.05333333333333333,0.45714285714285713,0.5031410256410257
synthpop,dm,3,4,16.448563814163208,0.115910368680995,0.4515098611375072,0.026066448963122053,4.145125636122928,0.0028011204481792618,0.08109191112618386,0.040727399324334085,0.08888888888888889,-0.06222222222222222,0.4428571428571429,0.4885606060606061
synthpop,dm,3,5,15.219642162322998,0.20323978748999777,0.2446559744846442,0.039021147485317036,4.658609755346356,0.18407362945178074,0.33351736437325336,0.34418928041561914,0.08888888888888889,-0.05333333333333333,0.4142857142857143,0.4260037348272642
synthpop,dm,3,6,14.668926477432251,0.14847698597451592,0.32581452771948916,0.03157258072910075,4.281777829780719,0.20845004668534084,0.3421697195037359,0.35785558702888814,0.10666666666666667,-0.031111111111111103,0.4,0.5084537684537684
synthpop,dm,3,7,15.183508157730103,0.180289052014587,0.7396997956394552,0.02674078842937019,4.49245568613377,0.12888488728824865,0.2650230118868693,0.2234790527368091,0.08444444444444445,-0.06222222222222222,0.4428571428571429,0.5262626262626263
synthpop,dm,3,8,14.021728515625,0.2099226048626056,0.15897048934291635,0.03660397469199497,4.1256691183145024,0.004201680672268893,0.07058330465124796,0.06690797290557696,0.11555555555555555,-0.03555555555555556,0.48571428571428565,0.544240465416936
synthpop,dm,3,9,13.071931838989258,0.09586820210209458,0.44220779837106294,0.02692178357750379,4.178895136075936,0.0,0.06970253659190678,0.023183538771774093,0.10666666666666667,-0.05333333333333333,0.42857142857142855,0.4923951048951049
synthpop,dm,4,0,17.874018669128418,0.21515606634293277,0.6854421378539053,0.044409109598863857,4.691179995946015,0.20594904628518074,0.4283321089891552,0.3542742137470405,0.09333333333333334,-0.048888888888888885,0.4428571428571429,0.5179831932773109
synthpop,dm,4,1,16.86630415916443,0.18502286103323906,0.7816158083373055,0.03337294493036284,4.470861289820957,0.025076697345604915,0.2977895188631996,0.18172315461832358,0.057777777777777775,-0.08,0.4571428571428572,0.4993003341687553
synthpop,dm,4,2,15.39003872871399,0.1594716216998599,0.46683027735263805,0.026554812748806715,4.608397885331592,0.09110310790983056,0.2386045102756946,0.13954346606771398,0.1111111111111111,-0.031111111111111117,0.48571428571428565,0.5268099547511312
synthpop,dm,4,3,16.583915948867798,0.22175129527489978,0.4365721130700397,0.032148997052554196,4.349510097186381,0.4270708283313326,0.40009663972076737,0.3494966473741463,0.1111111111111111,-0.03555555555555556,0.5571428571428572,0.5296954842543078
synthpop,dm,4,4,14.626806020736694,0.22659521167002486,0.31729732053855664,0.025552304840780915,4.357055317111894,0.0014005602240896309,0.03617888216697748,0.03473737146154535,0.07555555555555556,-0.06666666666666667,0.6,0.6873792873792872
synthpop,dm,4,5,16.070208072662354,0.18616716992880009,0.44124415581054044,0.020977170257404937,4.7988905674621085,0.13408696812058163,0.30437734573416375,0.24117385506439254,0.06222222222222222,-0.04000000000000001,0.5142857142857143,0.5225490196078432
synthpop,dm,4,6,16.61463451385498,0.18983280307955608,0.6549520190668752,0.03174215721725489,4.6059713954541,0.34103641456582645,0.38513206434582825,0.4328581314748106,0.10222222222222223,-0.026666666666666658,0.45714285714285713,0.5194805194805194
synthpop,dm,4,7,12.471517324447632,0.22735556743692925,0.6513551612874333,0.04181519439998802,4.824358702993098,0.15759637188208608,0.33677615018090856,0.26541418880694834,0.10222222222222223,-0.026666666666666658,0.42857142857142855,0.5317235705471
synthpop,dm,4,8,12.90632700920105,0.1415433199036789,0.9125304040072637,0.03209014185439202,4.486858790268268,0.22355608910230762,0.3173942166414858,0.24954172347060277,0.1288888888888889,-0.01777777777777778,0.5142857142857143,0.5111697513013302
synthpop,dm,4,9,14.273935556411743,0.16828948806649588,0.7091807244683163,0.029152596824737285,4.526439155739637,0.05615579565159401,0.2367742648268752,0.16558353591152541,0.08,-0.04444444444444444,0.5285714285714286,0.5401695526695527
synthpop,dm,5,0,16.606248140335083,0.201664442802808,0.3342462409918124,0.034806270995683605,4.456938202081235,0.11711351207149523,0.2816065857966582,0.33030751843260064,0.1111111111111111,-0.013333333333333336,0.4714285714285714,0.4917397660818713
synthpop,dm,5,1,16.381703853607178,0.1391464553760802,0.48074912827414995,0.02397940567445131,4.62050951772801,0.0573229291716687,0.24923347956855435,0.21366364406562013,0.08,-0.04444444444444444,0.3714285714285714,0.4401515151515151
synthpop,dm,5,2,15.042952060699463,0.1523609449549741,0.41456528428877104,0.043838961563221646,4.686265383508714,0.11891423235961063,0.31019365863654147,0.30668249819467774,0.07555555555555556,-0.06222222222222222,0.45714285714285713,0.4900452488687783
synthpop,dm,5,3,14.181625127792358,0.20253467094449237,0.30495846421646433,0.04829349665299159,4.768326253346771,0.31485927704415095,0.38618510632984804,0.4478000118656158,0.08,-0.05333333333333333,0.4714285714285714,0.5142857142857142
synthpop,dm,5,4,14.584422826766968,0.14818635594222845,0.28654049554680466,0.027381551495328144,4.687842442769705,0.07042817126850742,0.2646467488987395,0.11006585873297722,0.09333333333333334,-0.022222222222222213,0.48571428571428565,0.5505494505494505
synthpop,dm,5,5,13.051687002182007,0.23935764686092917,0.13929105571576134,0.026960923402508823,4.616331060059421,0.18674136321195145,0.30223640597832996,0.21022854045047,0.08444444444444445,-0.039999999999999994,0.5285714285714285,0.5210695006747639
synthpop,dm,5,6,16.198631286621094,0.05664869708545532,0.8248623277986791,0.0228490842705365,4.623753977962989,0.1252834467120182,0.32655344494256766,0.21451457593134646,0.07555555555555556,-0.06222222222222222,0.6142857142857142,0.54953007518797
synthpop,dm,5,7,13.928242683410645,0.13798673039444015,0.41281879629468576,0.041217449718779574,4.616317806731354,0.003501400560224077,0.0656850061689985,0.01722567268067776,0.07111111111111111,-0.06222222222222222,0.4428571428571428,0.5098101898101899
synthpop,dm,5,8,16.175896167755127,0.14979111461015823,0.6746738867124061,0.024709039839093786,4.526082111195374,0.18083900226757366,0.3580815723884667,0.3802044946821836,0.09333333333333334,-0.022222222222222213,0.4714285714285714,0.5164102564102564
synthpop,dm,5,9,15.932952880859375,0.23928399447494397,0.1565244681194852,0.03675332558903307,4.77539339923323,0.21308523409363755,0.29422722520972444,0.2774594466893774,0.06666666666666667,-0.06666666666666667,0.41428571428571426,0.523003663003663
synthpop,dm,6,0,19.272727251052856,0.20923777881700611,0.5525153844961764,0.023654010919236836,4.892598640482973,0.0021008403361344463,0.05367132572410946,0.04454379167753669,0.08444444444444445,-0.01777777777777778,0.42857142857142855,0.5942460317460319
synthpop,dm,6,1,14.31334376335144,0.2643306701698781,0.9975472078013833,0.053062354755466584,4.931075455394126,0.004201680672268893,0.06630376140295746,0.04176641256939437,0.08,-0.013333333333333336,0.37142857142857144,0.4590909090909091
synthpop,dm,6,2,15.604151487350464,0.2131409923677483,0.6973892019307916,0.02605315608262505,4.835202755419959,0.21281846071762045,0.4061480013666884,0.2688532027627163,0.07555555555555556,-0.026666666666666672,0.5285714285714286,0.5871794871794872
synthpop,dm,6,3,17.6383056640625,0.11467359586171337,0.6661146660104179,0.044571044158871316,4.784175022127011,0.2813458716820063,0.38805259932107816,0.3800112952478353,0.05333333333333334,-0.07999999999999999,0.6142857142857142,0.5349089635854342
synthpop,dm,6,4,14.979856014251709,0.2260603225349536,0.7201721439105512,0.03741921667796314,4.761173209246446,0.19110977724423095,0.34127714673002907,0.24421397327192645,0.09777777777777778,-0.017777777777777767,0.4,0.4797835497835498
synthpop,dm,6,5,15.965727806091309,0.21543020439450994,0.9851243094207336,0.023031964782880658,4.949368499253414,0.30362144857943174,0.3132303003993402,0.3311422388282388,0.06222222222222222,-0.04000000000000001,0.4714285714285714,0.5678210678210679
synthpop,dm,6,6,16.398414134979248,0.24080536494011062,0.6864292603090796,0.03731156145510147,4.961166943808932,0.1403561424569828,0.3013315185763765,0.22445176456568186,0.07555555555555556,-0.031111111111111117,0.38571428571428573,0.42694805194805197
synthpop,dm,6,7,16.754940271377563,0.19815891993030083,0.9449450367935844,0.0211730082047898,4.9286131975516705,0.1291850073362678,0.4298829047659055,0.24423320774800084,0.06222222222222222,-0.057777777777777775,0.37142857142857144,0.5133621933621935
synthpop,dm,6,8,16.0569429397583,0.1459617198374815,0.599492798417521,0.024682096878120726,4.89187639791512,0.18317326930772315,0.38765256884644617,0.29686678908264585,0.057777777777777775,-0.05333333333333333,0.41428571428571426,0.5014285714285714
synthpop,dm,6,9,16.943068504333496,0.22630535831085571,0.6845152874297992,0.03627738998971103,4.980296777386097,0.4023942910497532,0.4239982620800102,0.4637512293811555,0.06666666666666667,-0.03555555555555556,0.42857142857142855,0.4459415584415584
synthpop,dm,1,10,8.99541425704956,0.03162996906171075,0.4146547666601225,0.03368654370873459,3.245370970871892,0.0014005602240896309,0.04716650791055252,0.020176245764481043,0.16444444444444445,0.0,0.4571428571428572,0.5169934640522876
synthpop,dm,1,11,8.370665788650513,0.04962955969566542,0.28159586072258097,0.020453860073688622,2.8957462229477398,0.0028011204481792618,0.07217538980652913,0.02301041680361124,0.12444444444444444,-0.022222222222222227,0.5142857142857142,0.45671052631578946
synthpop,dm,1,12,8.40179967880249,0.010242264682345997,0.723620421040701,0.024420483947952685,2.9327906260184817,0.008403361344537785,0.059251229740127004,0.029408731529670606,0.1688888888888889,-0.01777777777777778,0.5428571428571429,0.5165811965811965
synthpop,dm,1,13,8.64895749092102,0.06924744932379423,0.09718190371803151,0.022308272987600953,3.079448396994024,0.0014672535680939625,0.053165549072917345,0.030377465017177613,0.14222222222222222,-0.022222222222222227,0.5142857142857143,0.4777073906485672
synthpop,dm,1,14,8.140352249145508,0.04743664851500157,0.03715458848757715,0.025267412127896616,2.967275125579981,0.0007002801120448154,0.06350438577712983,0.03279805668282035,0.18222222222222223,-0.004444444444444445,0.5285714285714286,0.49457013574660635
synthpop,dm,1,15,8.523094654083252,0.029668502176235886,0.1594425843739633,0.029606267138743574,3.001548147661896,0.004201680672268893,0.0541620319459484,0.06755942432413023,0.18666666666666668,0.0,0.6285714285714286,0.5608216619981325
synthpop,dm,1,16,8.709662914276123,0.03491868463188849,0.7250295816871046,0.022483719209421132,2.9119304139757856,0.0020341469921302258,0.029863904304763877,0.019464728610053245,0.14666666666666667,-0.013333333333333336,0.4428571428571429,0.4718634306869601
synthpop,dm,1,17,8.27275037765503,0.039314495560213956,0.24702349472771012,0.026011438664870077,3.0341826497421627,0.0021008403361344463,0.04839527812312061,0.02397970314449563,0.15555555555555556,-0.004444444444444445,0.4428571428571429,0.4442837863890496
synthpop,dm,1,18,9.10353136062622,0.039126195662977384,0.493994083322792,0.021719981935162246,2.973793676336718,0.0021008403361344463,0.04125555855194943,0.05005279614973093,0.1511111111111111,-0.03555555555555556,0.5571428571428572,0.5091233766233766
synthpop,dm,1,19,8.349204063415527,0.04799921167568975,0.2618857782861153,0.021658451455106913,3.0621416592795505,0.004201680672268893,0.05424471856197505,0.033266601983633265,0.16,-0.026666666666666672,0.4428571428571429,0.4505580693815988
synthpop,dm,2,10,18.7600839138031,0.1026793258352644,0.7172804052966008,0.03514594801212176,3.6801415687746313,0.12711751367213553,0.2363175938635899,0.17025563722556128,0.16,-0.00888888888888889,0.4,0.5321212121212121
synthpop,dm,2,11,13.479186773300171,0.12044214065627143,0.22102336654716115,0.03111104441552122,3.6201588254993005,0.0021008403361344463,0.04834032209523101,0.06138885024894283,0.1688888888888889,-0.01777777777777778,0.5,0.5129210658622423
synthpop,dm,2,12,14.362632751464844,0.05573703477133111,0.7700026164073489,0.026722377930909962,3.3141888570524687,0.0021008403361344463,0.05983574328359009,0.03976624563581088,0.16444444444444445,0.0,0.48571428571428565,0.46215092097445043
synthpop,dm,2,13,14.430529117584229,0.13545188300878222,0.4685938574642415,0.04454228827447814,3.7519598017525153,0.1212484993997599,0.23354929931411442,0.16797911953192615,0.17333333333333334,0.00888888888888889,0.3571428571428571,0.5071428571428571
synthpop,dm,2,14,15.336344957351685,0.1365446486485618,0.6400481533640648,0.049661887491526155,3.5729969712685947,0.0034347072162198566,0.06383690711024123,0.027273979678963917,0.18222222222222223,-0.013333333333333336,0.5142857142857142,0.4794683257918552
synthpop,dm,2,15,14.16821026802063,0.07508175601169789,0.14896813754402505,0.029251858495417116,3.457537265722921,0.004201680672268893,0.07928470197220769,0.03195573275648647,0.17333333333333334,-0.004444444444444445,0.5428571428571428,0.5477901484480432
synthpop,dm,2,16,14.110267162322998,0.0495624734857074,0.14027279560906178,0.024135787872638564,3.5470767772832827,0.17246898759503804,0.2999532521181585,0.24089482729888698,0.15555555555555556,-0.013333333333333336,0.5428571428571428,0.5258504550145416
synthpop,dm,2,17,14.22464895248413,0.05693925863920141,0.3717799796425753,0.039766777021049735,3.5505407288268254,0.009803921568627416,0.03774780710899475,0.04902418997922067,0.18222222222222223,0.01777777777777778,0.4,0.41990832696715047
synthpop,dm,2,18,15.266834020614624,0.17300013464545483,0.6540067820455967,0.04392638393695383,3.9231365821041573,0.004201680672268893,0.053194945497223894,0.03116629418052211,0.18666666666666668,0.031111111111111117,0.42857142857142855,0.5453546453546453
synthpop,dm,2,19,13.873632669448853,0.07809716982371802,0.1593772224374962,0.025207270648544725,4.0287933993216924,0.14905962384953986,0.2922598939974043,0.2532445844754772,0.14222222222222222,-0.00888888888888889,0.45714285714285713,0.429906015037594
synthpop,dm,3,10,15.005847930908203,0.25460526770680425,0.4432935634214692,0.02765472073659122,4.340199043937022,0.004201680672268893,0.08070062942722511,0.04589082035462819,0.09777777777777778,-0.031111111111111103,0.45714285714285713,0.4918037518037518
synthpop,dm,3,11,15.876567363739014,0.23184648814681041,0.4877406725295536,0.020847342672349105,4.133804762920266,0.004201680672268893,0.05848039063079688,0.04175048262516598,0.11555555555555555,-0.04444444444444445,0.48571428571428565,0.4638095238095238
synthpop,dm,3,12,13.784976959228516,0.21554799580055273,0.1487228356430308,0.03766832015513816,4.354554206215444,0.21745364812591705,0.3197410624907396,0.24004741790693224,0.14666666666666667,0.004444444444444445,0.4,0.4113431013431013
synthpop,dm,3,13,15.484140157699585,0.19964646244942305,0.46315309335650917,0.036873887598355685,4.491056548674813,0.24329731892757112,0.3821464960927615,0.3377106429690376,0.07555555555555556,-0.05333333333333333,0.45714285714285713,0.4704029304029304
synthpop,dm,3,14,13.10370659828186,0.14054099492256233,0.5539972233805683,0.03921067719887141,4.159940629295458,0.13435374149659873,0.29701803298636925,0.2935033499560895,0.11555555555555555,-0.01777777777777778,0.3857142857142857,0.5039224664224664
synthpop,dm,3,15,15.175648927688599,0.24977823413893752,0.6261110081444953,0.03948794492816247,4.532355152214447,0.23869547819127646,0.2718498876683194,0.3223436965515586,0.09777777777777778,-0.031111111111111103,0.48571428571428577,0.52507326007326
synthpop,dm,3,16,15.3178870677948,0.21015863812827443,0.4185026534040568,0.036193769725879496,3.949540790857201,0.2325930372148859,0.2626843795085765,0.31537267378407485,0.12444444444444444,-0.026666666666666672,0.5,0.496697175373646
synthpop,dm,3,17,14.223653316497803,0.23921412884319448,0.2772221954476697,0.04553982508502667,4.266724665435292,0.19261037748432708,0.3107109585033322,0.2980526655317942,0.12,-0.03555555555555556,0.5571428571428572,0.5685714285714285
synthpop,dm,3,18,14.869722604751587,0.23426582269073043,0.2571707347717976,0.03010518378653584,4.415762067457161,0.1651660664265705,0.3263115660631155,0.23305076424531973,0.12444444444444444,-0.053333333333333344,0.42857142857142855,0.5368831168831169
synthpop,dm,3,19,13.862870693206787,0.16327032804912162,0.15942222761728542,0.033561046384818105,4.523676541034154,0.1373215953047886,0.33440351673329427,0.2939037001688751,0.07555555555555556,-0.06666666666666667,0.5142857142857142,0.6097435897435897
synthpop,dm,4,10,17.91577959060669,0.17640848950880625,0.3640513383325735,0.023964560618699116,4.2879642028689195,0.1430238762171535,0.279012351712123,0.2593437809987981,0.1288888888888889,-0.00888888888888889,0.5142857142857142,0.5322222222222222
synthpop,dm,4,11,14.51087212562561,0.20723499434089934,0.2946259167139322,0.0281312294014931,4.659628275118796,0.004201680672268893,0.05953027121975757,0.03131483859997514,0.10222222222222223,-0.031111111111111103,0.4714285714285714,0.6465401265401265
synthpop,dm,4,12,13.706359148025513,0.19066387565617887,0.34074682938482964,0.043490736184781505,4.4182586813803395,0.1270508203281313,0.37936585637373044,0.2870823945642694,0.09333333333333334,-0.039999999999999994,0.5,0.5077380952380952
synthpop,dm,4,13,14.73990273475647,0.12536029786356379,0.47885534554118664,0.035696963866397396,4.435187441652705,0.1685674269707883,0.3068822860003052,0.2683078849041376,0.08888888888888889,-0.04444444444444444,0.5428571428571428,0.6086726998491704
synthpop,dm,4,14,14.112951040267944,0.16004141783211656,0.6516473514500443,0.0268567886909319,4.588629842304527,0.004201680672268893,0.0433014864665604,0.03655777127410895,0.07555555555555556,-0.07111111111111111,0.4428571428571429,0.5100432900432901
synthpop,dm,4,15,14.445845127105713,0.18617286002300948,0.6165128995343404,0.02926312609246196,4.501974881744702,0.12691743364012276,0.29831530596868555,0.19373016419313352,0.08,-0.026666666666666672,0.4428571428571429,0.4958041958041958
synthpop,dm,4,16,16.56480097770691,0.2674785325652839,0.8572414677855514,0.03513647596888545,4.551106666848072,0.2741096438575431,0.3783122434057289,0.3744789851984911,0.09777777777777778,-0.026666666666666658,0.5285714285714286,0.5834265734265733
synthpop,dm,4,17,15.451860666275024,0.19938666688525736,0.723697478653405,0.02722755091188699,4.5304709051370455,0.13762171535280776,0.23567294310431594,0.2032294144800788,0.07111111111111111,-0.06222222222222222,0.5,0.5373809523809523
synthpop,dm,4,18,14.701932668685913,0.2020484633358236,0.8307848693863721,0.028715536928639995,4.608238543852248,0.24059623849539813,0.3988735215669158,0.26791529717970564,0.06666666666666667,-0.03555555555555556,0.4714285714285714,0.5474358974358975
synthpop,dm,4,19,15.030061483383179,0.22930751860795504,0.43936085105356804,0.02498157856408795,4.6357249449356495,0.16256502601040412,0.3025038183431575,0.24234307823121906,0.08444444444444445,-0.05333333333333333,0.48571428571428577,0.5556410256410256
synthpop,dm,5,10,16.92081379890442,0.254926211323492,0.19458106927335064,0.041286835054693764,4.820819436563414,0.22102174203014535,0.2735218414245868,0.27507504401350574,0.08,-0.048888888888888885,0.4,0.505
synthpop,dm,5,11,14.61643648147583,0.26653212741202603,0.7916703703340221,0.02825522074080302,5.027427047459736,0.2814459116980126,0.4030587667880331,0.4018282825902887,0.057777777777777775,-0.04444444444444445,0.4714285714285714,0.4965909090909091
synthpop,dm,5,12,14.491699934005737,0.14210763136770593,0.43433957082014385,0.032354489626917664,4.656958807114973,0.17917166866746692,0.3705534042195835,0.21721791712427185,0.05333333333333334,-0.05777777777777777,0.42857142857142855,0.5423076923076924
synthpop,dm,5,13,14.011271476745605,0.15890523227016534,0.5375479863611905,0.03934846956282314,4.543453095510601,0.3025210084033614,0.3422259912679807,0.36066534302041264,0.10666666666666667,-0.03555555555555555,0.5857142857142856,0.5665546218487394
synthpop,dm,5,14,15.743680238723755,0.27688859179488867,0.9871381426500022,0.04410950639048708,4.840764129246432,0.09503801520608246,0.3006414208819428,0.24166343180196512,0.08444444444444445,-0.039999999999999994,0.4714285714285714,0.5538927738927739
synthpop,dm,5,15,13.909735679626465,0.2032258996394431,0.5483108120333884,0.027066180089470544,4.747125173135862,0.18690809657196217,0.2075880733949176,0.31157035148223755,0.07555555555555556,-0.03555555555555555,0.42857142857142855,0.56004329004329
synthpop,dm,5,16,15.51152229309082,0.11114270499361145,0.3508862840329966,0.028228563840484357,5.005567081326998,0.2643057222889156,0.3886368399876262,0.38955575977461454,0.07555555555555556,-0.039999999999999994,0.4428571428571429,0.46222222222222226
synthpop,dm,5,17,18.20844078063965,0.20990695146160787,0.3809531739946922,0.035395480952501925,4.631302924988683,0.004201680672268893,0.06822105619784524,0.02066363786968492,0.09777777777777778,-0.031111111111111103,0.48571428571428565,0.5146120546120546
synthpop,dm,5,18,15.879468441009521,0.2014589020743042,0.902270132589011,0.03244283318639586,4.612388925861331,0.003501400560224077,0.05931186861572585,0.05757700998199422,0.07555555555555556,-0.031111111111111117,0.29999999999999993,0.440952380952381
synthpop,dm,5,19,17.49451971054077,0.2568809031412012,0.8573671090064429,0.04611274221639352,4.719817172171905,0.004201680672268893,0.05661027761768003,0.04046026957024709,0.06666666666666667,-0.06666666666666667,0.48571428571428577,0.47911764705882354
synthpop,dm,6,10,18.2901132106781,0.20421206370530215,0.5590960885185919,0.025690764116786186,5.052784881532135,0.12641723356009082,0.3724850186279059,0.3641519105547634,0.05333333333333334,-0.035555555555555556,0.48571428571428577,0.5159188034188034
synthpop,dm,6,11,15.173915147781372,0.13028122972287173,0.576759533348672,0.03188215612868813,4.8760775537078604,0.3799186341203148,0.42331711940928585,0.38703983233945166,0.08,-0.04444444444444444,0.5571428571428572,0.5153846153846153
synthpop,dm,6,12,15.329707860946655,0.18234871586779583,0.5290970754898496,0.02389688701786379,4.712572609078202,0.19060957716419902,0.30010245635931115,0.2658663485881918,0.057777777777777775,-0.057777777777777775,0.48571428571428577,0.5394522144522145
synthpop,dm,6,13,14.745624780654907,0.21064572855044683,0.3174719537156617,0.03193488501105352,4.784133928979447,0.08970254768574104,0.23364447218519174,0.23385893380659478,0.06666666666666667,-0.048888888888888885,0.4428571428571428,0.5001443001443001
synthpop,dm,6,14,12.742804527282715,0.18889589891134637,0.7653352087753774,0.02681583418949455,4.657688498674048,0.23542750433506743,0.29400198339649253,0.2997460085983847,0.08,-0.026666666666666672,0.4142857142857143,0.5715584415584416
synthpop,dm,6,15,15.954240322113037,0.2835607253658231,0.6267659136797508,0.039961351601495936,4.992786290666994,0.015306122448979664,0.2617924454436997,0.3136911521400578,0.03111111111111111,-0.07999999999999999,0.3142857142857143,0.3765501165501165
synthpop,dm,6,16,13.73400592803955,0.318466254668009,0.5551617865209445,0.03407877168947279,5.143624146385647,0.33006535947712423,0.416550110954617,0.3739965716535069,0.06222222222222222,-0.04000000000000001,0.42857142857142855,0.4909090909090909
