dataset,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,median_DCR,mia_recall,mia_precision
tabdiff,0.026868570714323407,0.21859370908905926,0.028769089448170564,0.5309078936243888,-0.05101176470588231,-0.06202246920950166,-0.08094472239655276,0.7148760330578512,0.49999999999999994,0.41056277359617066,0.525,0.5185964912280701
tabdiff,0.10160902407630693,0.17048815044690122,0.017094140895980135,0.5716938673856949,-0.0253882352941176,-0.05434387555657569,-0.016990557511800092,0.5867768595041323,0.38842975206611574,0.6940974159490981,0.4,0.5256410256410257
tabdiff,0.04438145850922699,0.147142675889034,0.0224337527863122,0.4896141097584821,-0.04858823529411771,-0.09603454092739433,-0.017963923948804528,0.6033057851239669,0.3925619834710744,0.5095177968227587,0.5625,0.5904071075123707
tabdiff,0.02714814355375056,0.0872583373346162,0.014427836945036824,0.43872935906643074,-0.030776470588235294,-0.05642104442196169,-0.02861514657540573,0.6900826446280992,0.4669421487603306,0.5281361094126057,0.4375,0.5094780219780219
tabdiff,0.04897282894811846,0.10318113544649979,0.020809019089873582,0.5366224822859084,-0.02854117647058818,-0.06549363865943653,-0.05802286670967308,0.6322314049586777,0.42148760330578516,0.626617728383494,0.3875,0.5107997557997558
tabdiff,0.04938220334467308,0.19377940765739604,0.012366940005071797,0.4208428019382872,-0.031482352941176406,-0.051711742981506076,-0.016707500469744396,0.6818181818181818,0.4669421487603305,0.7120480254809854,0.5,0.578110661268556
tabdiff,0.07669362840064262,0.21905869785209559,0.0183445164742937,0.5578362131715732,0.00736470588235294,-0.08392881539979627,-0.006458807194022392,0.5413223140495868,0.3347107438016529,0.9721184145891015,0.4875,0.5027777777777779
tabdiff,0.07427138095479582,0.1344585784444787,0.02415916837748535,0.4937973955158159,0.00134117647058829,-0.07134632401099109,-0.04078077426950025,0.6652892561983471,0.4380165289256198,0.47940150243881796,0.425,0.477948717948718
tabdiff,0.06087194315984765,0.1375064654848143,0.02942969220738233,0.5321398636000593,-0.026070588235294068,-0.06933222876228484,-0.020828488533596895,0.7107438016528925,0.5082644628099173,0.42698543532686484,0.4,0.42665732959850605
tabdiff,0.03653129093909868,0.15289307413127187,0.017806555353613092,0.45073597154401973,0.02769411764705887,-0.05694951796773998,-0.01653994541122153,0.6487603305785123,0.4338842975206611,0.5977936820389568,0.525,0.5400280112044819
dgms,0.11818608532718912,0.42294479751365605,0.10975289764458364,0.9678662606411443,0.01903529411764704,-0.06350749251018539,0.008158375059288181,0.16942148760330578,0.07438016528925619,1.570396316372917,0.1125,0.375
dgms,0.1364657921392331,0.43863562666501266,0.17774058800228706,1.2481096906129232,-0.07336470588235289,-0.2389901414836904,-0.15461273984919585,0.09090909090909091,0.05785123966942149,1.5994392976391087,0.0375,0.4
dgms,0.09240041520959759,0.5396544398229264,0.1478772436105519,1.3050436798474534,0.008705882352941119,-0.11885438872187426,-0.10245168801570662,0.1322314049586777,0.06198347107438017,1.4549620910757806,0.1125,0.7466666666666666
dgms,0.05298666959720335,0.12700752655541014,0.12641240625991623,1.0398213193419608,0.0020000000000000018,-0.11125295181480546,-0.00804307703922763,0.17768595041322313,0.0909090909090909,1.6481626658271329,0.0875,0.52
dgms,0.04871147605453089,0.5442460670243292,0.10750883155998671,1.1844347326937101,-0.016988235294117637,-0.07263872313553588,-0.015448532969168705,0.1446280991735537,0.07438016528925619,1.6176100109344833,0.1,0.48666666666666664
dgms,0.10525040330391308,0.5098923889595378,0.12733133737154745,1.299880853980433,-0.028376470588235336,-0.12330575968292848,-0.058282749402102374,0.1322314049586777,0.07024793388429752,1.6007295135272694,0.025,0.3
dgms,0.08243724164623982,0.9640430487963154,0.13641463157448927,1.2751814834042792,-0.051764705882352935,-0.21821148967185616,-0.1396318549224933,0.13636363636363635,0.09504132231404958,1.86350262987156,0.0625,0.5333333333333333
dgms,0.10855490658833486,0.39723226650223475,0.15586177129703868,1.312037441729427,-0.04192941176470588,-0.08515059838265077,-0.09025663405790876,0.21074380165289255,0.14049586776859502,1.6334427996156413,0.0875,0.2723809523809524
dgms,0.10525450572850469,0.6858365838060632,0.10462837364926163,1.3201392465715205,0.019552941176470662,-0.06306803467301239,-0.008419907259959947,0.09917355371900827,0.045454545454545456,1.8479086096550377,0.025,0.2
dgms,0.047953741157634316,0.3403469628894633,0.12201771815650242,1.072910776931208,-0.030470588235294138,-0.14699490816112493,-0.05821575594892131,0.17355371900826447,0.10330578512396695,1.6250145973449988,0.0625,0.3
