dataset,avg_h_dist,corr_mat_diff,auroc,cls_F1_diff,cls_F1_diff_hout,eps_identif_risk,priv_loss_eps,median_DCR,mia_recall,mia_precision
datasynthesizer,0.0052334918182979535,0.4376579466214628,0.05235369980633686,0.027787517554633184,0.028907913495506254,0.44672258465361914,0.26436781609195403,1.0526070256564084,0.3811881188118812,0.502944418558498
dgms,0.14811715585671492,1.6800812389406807,0.04183135711169095,0.1152136032587053,0.09260755319727537,0.1003417210313762,0.046598322460391424,2.9305308289070306,0.03564356435643564,0.6219327731092437
dgms,0.12598063858514325,1.63428101860341,0.05493399847243796,0.12077719988543087,0.12127598777321333,0.13327120223671948,0.07735321528424977,2.7636117555812816,0.04158415841584158,0.5053325621746675
dgms,0.11349557831824056,1.5001598386817188,0.048424751416689116,0.09442546331533289,0.09857440457673147,0.12612612612612611,0.05560733146940042,1.9916379577751608,0.030693069306930693,0.39080112869586553
dgms,0.07874817009130397,0.8942807295189622,0.02607122765211012,0.06359028231675812,0.08519268784968947,0.1863932898415657,0.08915812364088226,1.8342974221118922,0.06732673267326733,0.41321863799283154
dgms,0.13517470975039902,1.5585577513713236,0.06878297666691291,0.1342554527180898,0.14764255313954688,0.08170239204721963,0.04255980118049083,2.795702027870951,0.03762376237623763,0.47467145857238735
dgms,0.06837218470872197,1.0672603545474872,0.062242193553959546,0.11546543980537743,0.11613454030996248,0.2230506368437403,0.11804908356632494,0.8248333414611172,0.07425742574257425,0.4285300586510264
dgms,0.14234042816482545,1.8540156828389722,0.017987047454570915,0.10569674403575888,0.12557993325623745,0.11183597390493942,0.05684995340167754,3.5620763392639434,0.03762376237623762,0.42661764705882355
dgms,0.1017586823021294,1.610006054770979,0.093331407958681,0.10876439220239056,0.10536806636122395,0.08232370301335819,0.03945324634979808,2.6329167677072687,0.0297029702970297,0.4418385536032595
dgms,0.12315539107568418,1.221083890486633,0.07374410397718989,0.07602309356880488,0.07161273116804376,0.14041627834731282,0.06927617272444858,2.9203975978278995,0.06336633663366337,0.432035595105673
dpgan,0.4692802577539268,3.0215688514515473,0.21501127312611967,0.5189096204551709,0.533297657469795,0.0015532774153463808,0.0009319664492078285,21.357648545271424,0.0,0.0
dpgan,0.43050752821457416,2.989423265535654,0.3106351392238601,0.3401121052295899,0.3317460412102661,0.00031065548306927616,0.00031065548306927616,17.928357927116714,0.0019801980198019802,0.4
dpgan,0.4800930774270072,2.9177442470440607,0.45780053416902755,0.6101625624829792,0.5929411505899919,0.0009319664492078285,0.0009319664492078285,19.35719539348383,0.0009900990099009901,0.2
dgms,0.0665539765342534,1.085552681494031,0.026727172158573342,0.022723131756520437,0.03938263470860945,0.12643678160919541,0.05871388630009321,0.7861237128874815,0.05247524752475248,0.45050931677018635
dpgan,0.422711892106475,2.9918200368574284,0.3151103703117376,0.3558680373584543,0.31222921767533396,0.00031065548306927616,0.0,19.667781620475246,0.0,0.0
dpgan,0.4249003944990171,3.034699283414485,0.41599590739534065,0.5884266316601503,0.5775098844435239,0.0009319664492078285,0.00031065548306927616,15.606517280225278,0.0,0.0
dpgan,0.5009335394588164,2.939759355081623,0.500450327910547,0.5849717243217827,0.5664879029959193,0.00031065548306927616,0.0,20.46635754366346,0.0009900990099009901,0.2
dpgan,0.5236550300773757,3.041973301257954,0.3683689891703303,0.5806709525987476,0.5886235022809547,0.0006213109661385523,0.0006213109661385523,19.643631636363395,0.0009900990099009901,0.2
dpgan,0.44807289684015233,2.947214004136101,0.11313486124231364,0.4812461137101167,0.4719597681899681,0.00031065548306927616,0.0,21.861758197760786,0.0,0.0
dpgan,0.46120275145762796,2.9309957338688633,0.29658749203102486,0.38149239653387723,0.4624231233293015,0.0024852438645542093,0.0015532774153463808,19.57931993384652,0.0009900990099009901,0.2
